id,date,terminal,hour,wait_time_minutes
822,2024-01-09,A,11,14.3
823,2024-01-09,A,12,23.1
824,2024-01-09,A,13,21.8
825,2024-01-09,A,14,19.8
826,2024-01-09,A,15,15.1
827,2024-01-09,A,16,34.2
828,2024-01-09,A,17,59.1
829,2024-01-09,A,18,50.8
830,2024-01-09,A,19,67.6
831,2024-01-09,A,20,19.5
832,2024-01-09,A,21,23.4
833,2024-01-09,A,22,28.6
834,2024-01-09,B,6,18.5
835,2024-01-09,B,7,53.0
836,2024-01-09,B,8,69.4
837,2024-01-09,B,9,57.3
838,2024-01-09,B,10,31.6
839,2024-01-09,B,11,17.5
840,2024-01-09,B,12,15.2
841,2024-01-09,B,13,13.1
842,2024-01-09,B,14,14.0
843,2024-01-09,B,15,23.2
844,2024-01-09,B,16,43.5
845,2024-01-09,B,17,41.1
846,2024-01-09,B,18,40.2
847,2024-01-09,B,19,37.7
848,2024-01-09,B,20,12.9
849,2024-01-09,B,21,20.8
850,2024-01-09,B,22,26.6
851,2024-01-09,C,6,20.6
852,2024-01-09,C,7,66.0
853,2024-01-09,C,8,54.7
854,2024-01-09,C,9,62.7
855,2024-01-09,C,10,25.1
856,2024-01-09,C,11,24.1
857,2024-01-09,C,12,37.0
858,2024-01-09,C,13,14.9
859,2024-01-09,C,14,14.9
860,2024-01-09,C,15,16.5
861,2024-01-09,C,16,39.7
862,2024-01-09,C,17,33.1
863,2024-01-09,C,18,39.7
864,2024-01-09,C,19,50.9
865,2024-01-09,C,20,15.0
866,2024-01-09,C,21,25.0
867,2024-01-09,C,22,25.5
868,2024-01-09,D,6,22.3
869,2024-01-09,D,7,44.9
870,2024-01-09,D,8,43.5
871,2024-01-09,D,9,49.2
872,2024-01-09,D,10,16.7
873,2024-01-09,D,11,20.1
874,2024-01-09,D,12,20.3
875,2024-01-09,D,13,17.4
876,2024-01-09,D,14,20.1
877,2024-01-09,D,15,19.4
878,2024-01-09,D,16,43.1
879,2024-01-09,D,17,35.3
880,2024-01-09,D,18,49.2
881,2024-01-09,D,19,48.9
882,2024-01-09,D,20,21.2
883,2024-01-09,D,21,17.2
884,2024-01-09,D,22,23.7
885,2024-01-09,E,6,23.7
886,2024-01-09,E,7,71.8
887,2024-01-09,E,8,52.6
888,2024-01-09,E,9,49.5
889,2024-01-09,E,10,24.5
890,2024-01-09,E,11,19.8
891,2024-01-09,E,12,16.8
892,2024-01-09,E,13,14.4
893,2024-01-09,E,14,17.0
894,2024-01-09,E,15,26.0
895,2024-01-09,E,16,36.2
896,2024-01-09,E,17,55.0
897,2024-01-09,E,18,43.4
898,2024-01-09,E,19,32.4
899,2024-01-09,E,20,26.9
900,2024-01-09,E,21,19.0
901,2024-01-09,E,22,21.0
902,2024-01-09,F,6,12.9
903,2024-01-09,F,7,61.6
904,2024-01-09,F,8,47.3
905,2024-01-09,F,9,42.1
906,2024-01-09,F,10,22.4
907,2024-01-09,F,11,22.4
908,2024-01-09,F,12,17.1
909,2024-01-09,F,13,13.5
910,2024-01-09,F,14,27.1
911,2024-01-09,F,15,34.4
912,2024-01-09,F,16,42.3
913,2024-01-09,F,17,32.9
914,2024-01-09,F,18,51.0
915,2024-01-09,F,19,46.1
916,2024-01-09,F,20,19.2
917,2024-01-09,F,21,24.5
918,2024-01-09,F,22,21.8
919,2024-01-10,A,6,16.5
920,2024-01-10,A,7,38.5
921,2024-01-10,A,8,27.8
922,2024-01-10,A,9,38.4
923,2024-01-10,A,10,6.4
924,2024-01-10,A,11,15.5
925,2024-01-10,A,12,15.7
926,2024-01-10,A,13,11.7
927,2024-01-10,A,14,22.1
928,2024-01-10,A,15,9.2
929,2024-01-10,A,16,31.8
930,2024-01-10,A,17,36.4
931,2024-01-10,A,18,38.3
932,2024-01-10,A,19,33.6
933,2024-01-10,A,20,19.3
934,2024-01-10,A,21,18.9
935,2024-01-10,A,22,13.7
936,2024-01-10,B,6,21.2
937,2024-01-10,B,7,35.5
938,2024-01-10,B,8,45.7
939,2024-01-10,B,9,42.6
940,2024-01-10,B,10,16.7
941,2024-01-10,B,11,16.2
942,2024-01-10,B,12,17.2
943,2024-01-10,B,13,18.9
944,2024-01-10,B,14,20.2
945,2024-01-10,B,15,12.3
946,2024-01-10,B,16,35.3
947,2024-01-10,B,17,31.3
948,2024-01-10,B,18,30.5
949,2024-01-10,B,19,28.6
950,2024-01-10,B,20,19.7
951,2024-01-10,B,21,18.6
952,2024-01-10,B,22,12.4
953,2024-01-10,C,6,10.9
954,2024-01-10,C,7,35.3
955,2024-01-10,C,8,45.7
956,2024-01-10,C,9,47.1
957,2024-01-10,C,10,22.4
958,2024-01-10,C,11,18.0
959,2024-01-10,C,12,12.3
960,2024-01-10,C,13,14.0
961,2024-01-10,C,14,12.3
962,2024-01-10,C,15,22.9
963,2024-01-10,C,16,26.3
964,2024-01-10,C,17,32.4
965,2024-01-10,C,18,27.3
966,2024-01-10,C,19,43.2
967,2024-01-10,C,20,14.8
968,2024-01-10,C,21,12.5
969,2024-01-10,C,22,17.3
970,2024-01-10,D,6,13.4
971,2024-01-10,D,7,22.9
972,2024-01-10,D,8,40.6
973,2024-01-10,D,9,50.6
974,2024-01-10,D,10,14.1
975,2024-01-10,D,11,19.4
976,2024-01-10,D,12,19.0
977,2024-01-10,D,13,16.1
978,2024-01-10,D,14,23.8
979,2024-01-10,D,15,16.0
980,2024-01-10,D,16,26.3
981,2024-01-10,D,17,27.7
982,2024-01-10,D,18,26.3
983,2024-01-10,D,19,32.7
984,2024-01-10,D,20,18.8
985,2024-01-10,D,21,18.8
986,2024-01-10,D,22,16.8
987,2024-01-10,E,6,12.0
988,2024-01-10,E,7,25.4
989,2024-01-10,E,8,39.3
990,2024-01-10,E,9,37.7
991,2024-01-10,E,10,14.2
992,2024-01-10,E,11,10.2
993,2024-01-10,E,12,16.9
994,2024-01-10,E,13,20.8
995,2024-01-10,E,14,13.3
996,2024-01-10,E,15,15.3
997,2024-01-10,E,16,29.1
998,2024-01-10,E,17,36.2
999,2024-01-10,E,18,30.9
1000,2024-01-10,E,19,25.1
1001,2024-01-10,E,20,12.2
1002,2024-01-10,E,21,19.1
1003,2024-01-10,E,22,16.7
1004,2024-01-10,F,6,10.1
1005,2024-01-10,F,7,37.1
1006,2024-01-10,F,8,36.7
1007,2024-01-10,F,9,28.0
1008,2024-01-10,F,10,14.7
1009,2024-01-10,F,11,16.5
1010,2024-01-10,F,12,24.4
1011,2024-01-10,F,13,12.0
1012,2024-01-10,F,14,19.6
1013,2024-01-10,F,15,12.4
1014,2024-01-10,F,16,29.7
1015,2024-01-10,F,17,24.8
1016,2024-01-10,F,18,29.1
1017,2024-01-10,F,19,39.3
1018,2024-01-10,F,20,21.4
1019,2024-01-10,F,21,11.0
1020,2024-01-10,F,22,17.3
1021,2024-01-11,A,6,14.6
1022,2024-01-11,A,7,40.6
1023,2024-01-11,A,8,42.7
1024,2024-01-11,A,9,36.4
1025,2024-01-11,A,10,15.7
1026,2024-01-11,A,11,20.3
1027,2024-01-11,A,12,15.9
1028,2024-01-11,A,13,18.4
1029,2024-01-11,A,14,15.6
1030,2024-01-11,A,15,12.2
1031,2024-01-11,A,16,47.8
1032,2024-01-11,A,17,39.3
1033,2024-01-11,A,18,29.3
1034,2024-01-11,A,19,43.5
1035,2024-01-11,A,20,11.2
1036,2024-01-11,A,21,20.9
1037,2024-01-11,A,22,15.8
1038,2024-01-11,B,6,13.4
1039,2024-01-11,B,7,52.9
1040,2024-01-11,B,8,44.6
1041,2024-01-11,B,9,40.9
1042,2024-01-11,B,10,16.0
1043,2024-01-11,B,11,17.7
1044,2024-01-11,B,12,17.1
1045,2024-01-11,B,13,17.3
1046,2024-01-11,B,14,11.0
1047,2024-01-11,B,15,17.1
1048,2024-01-11,B,16,56.6
1049,2024-01-11,B,17,38.3
1050,2024-01-11,B,18,41.0
1051,2024-01-11,B,19,35.1
1052,2024-01-11,B,20,21.2
1053,2024-01-11,B,21,14.0
1054,2024-01-11,B,22,17.1
1055,2024-01-11,C,6,19.0
1056,2024-01-11,C,7,31.8
1057,2024-01-11,C,8,44.3
1058,2024-01-11,C,9,40.6
1059,2024-01-11,C,10,10.5
1060,2024-01-11,C,11,16.4
1061,2024-01-11,C,12,11.0
1062,2024-01-11,C,13,15.3
1063,2024-01-11,C,14,15.3
1064,2024-01-11,C,15,14.2
1065,2024-01-11,C,16,29.1
1066,2024-01-11,C,17,24.4
1067,2024-01-11,C,18,43.5
1068,2024-01-11,C,19,42.0
1069,2024-01-11,C,20,15.4
1070,2024-01-11,C,21,26.9
1071,2024-01-11,C,22,22.0
1072,2024-01-11,D,6,14.8
1073,2024-01-11,D,7,44.0
1074,2024-01-11,D,8,31.8
1075,2024-01-11,D,9,48.8
1076,2024-01-11,D,10,14.7
1077,2024-01-11,D,11,15.2
1078,2024-01-11,D,12,22.3
1079,2024-01-11,D,13,16.8
1080,2024-01-11,D,14,13.6
1081,2024-01-11,D,15,18.0
1082,2024-01-11,D,16,26.2
1083,2024-01-11,D,17,28.6
1084,2024-01-11,D,18,39.3
1085,2024-01-11,D,19,45.7
1086,2024-01-11,D,20,15.8
1087,2024-01-11,D,21,13.0
1088,2024-01-11,D,22,18.6
1089,2024-01-11,E,6,7.5
1090,2024-01-11,E,7,54.2
1091,2024-01-11,E,8,38.8
1092,2024-01-11,E,9,38.5
1093,2024-01-11,E,10,18.3
1094,2024-01-11,E,11,18.7
1095,2024-01-11,E,12,18.7
1096,2024-01-11,E,13,17.7
1097,2024-01-11,E,14,24.8
1098,2024-01-11,E,15,10.5
1099,2024-01-11,E,16,51.4
1100,2024-01-11,E,17,38.5
1101,2024-01-11,E,18,36.6
1102,2024-01-11,E,19,29.0
1103,2024-01-11,E,20,20.2
1104,2024-01-11,E,21,17.3
1105,2024-01-11,E,22,13.3
1106,2024-01-11,F,6,18.7
1107,2024-01-11,F,7,34.7
1108,2024-01-11,F,8,38.5
1109,2024-01-11,F,9,31.4
1110,2024-01-11,F,10,7.5
1111,2024-01-11,F,11,20.0
1112,2024-01-11,F,12,18.2
1113,2024-01-11,F,13,14.6
1114,2024-01-11,F,14,14.3
1115,2024-01-11,F,15,23.3
1116,2024-01-11,F,16,42.4
1117,2024-01-11,F,17,38.3
1118,2024-01-11,F,18,37.0
1119,2024-01-11,F,19,30.8
1120,2024-01-11,F,20,12.9
1121,2024-01-11,F,21,16.7
1122,2024-01-11,F,22,19.1
1123,2024-01-12,A,6,15.6
1124,2024-01-12,A,7,40.6
1125,2024-01-12,A,8,40.6
1126,2024-01-12,A,9,35.9
1127,2024-01-12,A,10,18.0
1128,2024-01-12,A,11,16.8
1129,2024-01-12,A,12,17.5
1130,2024-01-12,A,13,16.5
1131,2024-01-12,A,14,6.9
1132,2024-01-12,A,15,10.4
1133,2024-01-12,A,16,36.8
1134,2024-01-12,A,17,49.5
1135,2024-01-12,A,18,44.2
1136,2024-01-12,A,19,32.6
1137,2024-01-12,A,20,9.6
1138,2024-01-12,A,21,15.2
1139,2024-01-12,A,22,14.7
1140,2024-01-12,B,6,13.6
1141,2024-01-12,B,7,31.9
1142,2024-01-12,B,8,38.2
1143,2024-01-12,B,9,39.9
1144,2024-01-12,B,10,12.0
1145,2024-01-12,B,11,18.4
1146,2024-01-12,B,12,15.6
1147,2024-01-12,B,13,13.0
1148,2024-01-12,B,14,15.4
1149,2024-01-12,B,15,20.2
1150,2024-01-12,B,16,31.1
1151,2024-01-12,B,17,29.8
1152,2024-01-12,B,18,34.2
1153,2024-01-12,B,19,37.3
1154,2024-01-12,B,20,10.5
1155,2024-01-12,B,21,14.8
1156,2024-01-12,B,22,18.8
1157,2024-01-12,C,6,23.4
1158,2024-01-12,C,7,42.3
1159,2024-01-12,C,8,49.8
1160,2024-01-12,C,9,37.1
1161,2024-01-12,C,10,13.2
1162,2024-01-12,C,11,16.8
1163,2024-01-12,C,12,9.7
1164,2024-01-12,C,13,17.2
1165,2024-01-12,C,14,10.0
1166,2024-01-12,C,15,15.4
1167,2024-01-12,C,16,38.9
1168,2024-01-12,C,17,27.7
1169,2024-01-12,C,18,37.3
1170,2024-01-12,C,19,31.7
1171,2024-01-12,C,20,19.6
1172,2024-01-12,C,21,14.0
1173,2024-01-12,C,22,15.4
1174,2024-01-12,D,6,16.7
1175,2024-01-12,D,7,38.3
1176,2024-01-12,D,8,45.2
1177,2024-01-12,D,9,52.3
1178,2024-01-12,D,10,15.9
1179,2024-01-12,D,11,23.9
1180,2024-01-12,D,12,11.8
1181,2024-01-12,D,13,22.4
1182,2024-01-12,D,14,16.2
1183,2024-01-12,D,15,12.5
1184,2024-01-12,D,16,38.2
1185,2024-01-12,D,17,27.7
1186,2024-01-12,D,18,34.6
1187,2024-01-12,D,19,37.2
1188,2024-01-12,D,20,15.7
1189,2024-01-12,D,21,18.1
1190,2024-01-12,D,22,17.2
1191,2024-01-12,E,6,9.5
1192,2024-01-12,E,7,48.8
1193,2024-01-12,E,8,36.2
1194,2024-01-12,E,9,29.5
1195,2024-01-12,E,10,10.5
1196,2024-01-12,E,11,18.5
1197,2024-01-12,E,12,13.2
1198,2024-01-12,E,13,14.4
1199,2024-01-12,E,14,9.9
1200,2024-01-12,E,15,14.2
1201,2024-01-12,E,16,42.3
1202,2024-01-12,E,17,45.0
1203,2024-01-12,E,18,43.7
1204,2024-01-12,E,19,38.1
1205,2024-01-12,E,20,13.7
1206,2024-01-12,E,21,10.1
1207,2024-01-12,E,22,9.3
1208,2024-01-12,F,6,20.7
1209,2024-01-12,F,7,44.3
1210,2024-01-12,F,8,32.1
1211,2024-01-12,F,9,37.0
1212,2024-01-12,F,10,15.0
1213,2024-01-12,F,11,19.7
1214,2024-01-12,F,12,18.2
1215,2024-01-12,F,13,21.3
1216,2024-01-12,F,14,12.0
1217,2024-01-12,F,15,13.7
1218,2024-01-12,F,16,39.8
1219,2024-01-12,F,17,28.5
1220,2024-01-12,F,18,33.8
1221,2024-01-12,F,19,32.7
1222,2024-01-12,F,20,19.8
1223,2024-01-12,F,21,18.0
1224,2024-01-12,F,22,14.4
1225,2024-01-13,A,6,16.9
1226,2024-01-13,A,7,40.0
1227,2024-01-13,A,8,51.7
1228,2024-01-13,A,9,53.4
1229,2024-01-13,A,10,23.6
1230,2024-01-13,A,11,17.9
1231,2024-01-13,A,12,24.1
1232,2024-01-13,A,13,22.8
1233,2024-01-13,A,14,13.1
1234,2024-01-13,A,15,15.0
1235,2024-01-13,A,16,46.3
1236,2024-01-13,A,17,38.5
1237,2024-01-13,A,18,43.4
1238,2024-01-13,A,19,57.5
1239,2024-01-13,A,20,21.4
1240,2024-01-13,A,21,27.7
1241,2024-01-13,A,22,20.6
1242,2024-01-13,B,6,18.0
1243,2024-01-13,B,7,64.7
1244,2024-01-13,B,8,45.6
1245,2024-01-13,B,9,40.1
1246,2024-01-13,B,10,15.8
1247,2024-01-13,B,11,21.4
1248,2024-01-13,B,12,21.7
1249,2024-01-13,B,13,29.9
1250,2024-01-13,B,14,26.2
1251,2024-01-13,B,15,19.7
1252,2024-01-13,B,16,57.5
1253,2024-01-13,B,17,48.9
1254,2024-01-13,B,18,42.0
1255,2024-01-13,B,19,48.7
1256,2024-01-13,B,20,22.4
1257,2024-01-13,B,21,25.5
1258,2024-01-13,B,22,22.2
1259,2024-01-13,C,6,19.1
1260,2024-01-13,C,7,54.3
1261,2024-01-13,C,8,65.7
1262,2024-01-13,C,9,55.0
1263,2024-01-13,C,10,25.5
1264,2024-01-13,C,11,17.6
1265,2024-01-13,C,12,23.8
1266,2024-01-13,C,13,18.6
1267,2024-01-13,C,14,24.0
1268,2024-01-13,C,15,20.8
1269,2024-01-13,C,16,41.9
1270,2024-01-13,C,17,33.6
1271,2024-01-13,C,18,39.4
1272,2024-01-13,C,19,27.9
1273,2024-01-13,C,20,22.1
1274,2024-01-13,C,21,18.0
1275,2024-01-13,C,22,19.1
1276,2024-01-13,D,6,21.0
1277,2024-01-13,D,7,47.4
1278,2024-01-13,D,8,52.4
1279,2024-01-13,D,9,49.9
1280,2024-01-13,D,10,30.9
1281,2024-01-13,D,11,22.6
1282,2024-01-13,D,12,17.0
1283,2024-01-13,D,13,22.2
1284,2024-01-13,D,14,25.7
1285,2024-01-13,D,15,27.2
1286,2024-01-13,D,16,49.4
1287,2024-01-13,D,17,54.9
1288,2024-01-13,D,18,47.0
1289,2024-01-13,D,19,40.4
1290,2024-01-13,D,20,21.2
1291,2024-01-13,D,21,13.2
1292,2024-01-13,D,22,20.4
1293,2024-01-13,E,6,23.5
1294,2024-01-13,E,7,58.4
1295,2024-01-13,E,8,59.3
1296,2024-01-13,E,9,56.5
1297,2024-01-13,E,10,19.8
1298,2024-01-13,E,11,16.9
1299,2024-01-13,E,12,18.9
1300,2024-01-13,E,13,14.1
1301,2024-01-13,E,14,25.8
1302,2024-01-13,E,15,24.2
1303,2024-01-13,E,16,49.3
1304,2024-01-13,E,17,42.2
1305,2024-01-13,E,18,48.1
1306,2024-01-13,E,19,56.8
1307,2024-01-13,E,20,27.5
1308,2024-01-13,E,21,18.5
1309,2024-01-13,E,22,13.2
1310,2024-01-13,F,6,16.7
1311,2024-01-13,F,7,38.1
1312,2024-01-13,F,8,59.2
1313,2024-01-13,F,9,52.2
1314,2024-01-13,F,10,17.9
1315,2024-01-13,F,11,23.9
1316,2024-01-13,F,12,22.9
1317,2024-01-13,F,13,17.8
1318,2024-01-13,F,14,27.5
1319,2024-01-13,F,15,25.4
1320,2024-01-13,F,16,39.1
1321,2024-01-13,F,17,47.8
1322,2024-01-13,F,18,29.3
1323,2024-01-13,F,19,25.7
1324,2024-01-13,F,20,27.5
1325,2024-01-13,F,21,13.8
1326,2024-01-13,F,22,17.5
1327,2024-01-14,A,6,21.7
1328,2024-01-14,A,7,65.8
1329,2024-01-14,A,8,52.1
1330,2024-01-14,A,9,56.1
1331,2024-01-14,A,10,21.1
1332,2024-01-14,A,11,16.4
1333,2024-01-14,A,12,16.3
1334,2024-01-14,A,13,19.0
1335,2024-01-14,A,14,21.3
1336,2024-01-14,A,15,22.2
1337,2024-01-14,A,16,29.5
1338,2024-01-14,A,17,54.6
1339,2024-01-14,A,18,48.5
1340,2024-01-14,A,19,40.0
1341,2024-01-14,A,20,19.1
1342,2024-01-14,A,21,22.6
1343,2024-01-14,A,22,19.9
1344,2024-01-14,B,6,13.8
1345,2024-01-14,B,7,51.3
1346,2024-01-14,B,8,48.8
1347,2024-01-14,B,9,55.7
1348,2024-01-14,B,10,24.1
1349,2024-01-14,B,11,21.3
1350,2024-01-14,B,12,23.5
1351,2024-01-14,B,13,16.9
1352,2024-01-14,B,14,15.2
1353,2024-01-14,B,15,24.2
1354,2024-01-14,B,16,57.5
1355,2024-01-14,B,17,41.4
1356,2024-01-14,B,18,44.2
1357,2024-01-14,B,19,53.0
1358,2024-01-14,B,20,20.6
1359,2024-01-14,B,21,25.1
1360,2024-01-14,B,22,29.8
1361,2024-01-14,C,6,18.1
1362,2024-01-14,C,7,63.6
1363,2024-01-14,C,8,49.9
1364,2024-01-14,C,9,61.7
1365,2024-01-14,C,10,14.9
1366,2024-01-14,C,11,21.3
1367,2024-01-14,C,12,14.4
1368,2024-01-14,C,13,12.6
1369,2024-01-14,C,14,31.8
1370,2024-01-14,C,15,14.0
1371,2024-01-14,C,16,39.8
1372,2024-01-14,C,17,45.9
1373,2024-01-14,C,18,71.9
1374,2024-01-14,C,19,56.7
1375,2024-01-14,C,20,20.8
1376,2024-01-14,C,21,23.6
1377,2024-01-14,C,22,20.3
1378,2024-01-14,D,6,23.9
1379,2024-01-14,D,7,46.5
1380,2024-01-14,D,8,61.1
1381,2024-01-14,D,9,39.9
1382,2024-01-14,D,10,14.3
1383,2024-01-14,D,11,16.1
1384,2024-01-14,D,12,20.6
1385,2024-01-14,D,13,16.5
1386,2024-01-14,D,14,20.4
1387,2024-01-14,D,15,24.2
1388,2024-01-14,D,16,49.1
1389,2024-01-14,D,17,56.1
1390,2024-01-14,D,18,47.9
1391,2024-01-14,D,19,34.3
1392,2024-01-14,D,20,15.1
1393,2024-01-14,D,21,26.9
1394,2024-01-14,D,22,11.6
1395,2024-01-14,E,6,16.7
1396,2024-01-14,E,7,62.8
1397,2024-01-14,E,8,56.6
1398,2024-01-14,E,9,37.2
1399,2024-01-14,E,10,14.8
1400,2024-01-14,E,11,27.9
1401,2024-01-14,E,12,27.3
1402,2024-01-14,E,13,19.5
1403,2024-01-14,E,14,21.9
1404,2024-01-14,E,15,25.9
1405,2024-01-14,E,16,50.1
1406,2024-01-14,E,17,39.6
1407,2024-01-14,E,18,32.7
1408,2024-01-14,E,19,47.7
1409,2024-01-14,E,20,27.7
1410,2024-01-14,E,21,22.9
1411,2024-01-14,E,22,24.8
1412,2024-01-14,F,6,21.2
1413,2024-01-14,F,7,59.0
1414,2024-01-14,F,8,54.9
1415,2024-01-14,F,9,48.4
1416,2024-01-14,F,10,26.5
1417,2024-01-14,F,11,25.3
1418,2024-01-14,F,12,20.9
1419,2024-01-14,F,13,22.0
1420,2024-01-14,F,14,15.4
1421,2024-01-14,F,15,22.1
1422,2024-01-14,F,16,45.5
1423,2024-01-14,F,17,45.5
1424,2024-01-14,F,18,40.8
1425,2024-01-14,F,19,59.1
1426,2024-01-14,F,20,19.5
1427,2024-01-14,F,21,14.2
1428,2024-01-14,F,22,20.1
1429,2024-01-15,A,6,16.8
1430,2024-01-15,A,7,37.2
1431,2024-01-15,A,8,44.2
1432,2024-01-15,A,9,49.6
1433,2024-01-15,A,10,8.4
1434,2024-01-15,A,11,15.1
1435,2024-01-15,A,12,21.5
1436,2024-01-15,A,13,20.2
1437,2024-01-15,A,14,15.1
1438,2024-01-15,A,15,22.0
1439,2024-01-15,A,16,34.1
1440,2024-01-15,A,17,32.2
1441,2024-01-15,A,18,35.6
1442,2024-01-15,A,19,51.7
1443,2024-01-15,A,20,15.6
1444,2024-01-15,A,21,15.2
1445,2024-01-15,A,22,18.1
1446,2024-01-15,B,6,16.3
1447,2024-01-15,B,7,43.8
1448,2024-01-15,B,8,43.9
1449,2024-01-15,B,9,44.4
1450,2024-01-15,B,10,18.9
1451,2024-01-15,B,11,21.8
1452,2024-01-15,B,12,18.7
1453,2024-01-15,B,13,18.5
1454,2024-01-15,B,14,22.9
1455,2024-01-15,B,15,11.5
1456,2024-01-15,B,16,31.0
1457,2024-01-15,B,17,29.0
1458,2024-01-15,B,18,29.9
1459,2024-01-15,B,19,37.6
1460,2024-01-15,B,20,21.8
1461,2024-01-15,B,21,6.2
1462,2024-01-15,B,22,10.0
1463,2024-01-15,C,6,12.4
1464,2024-01-15,C,7,45.6
1465,2024-01-15,C,8,47.3
1466,2024-01-15,C,9,38.2
1467,2024-01-15,C,10,10.3
1468,2024-01-15,C,11,13.2
1469,2024-01-15,C,12,13.6
1470,2024-01-15,C,13,18.8
1471,2024-01-15,C,14,15.7
1472,2024-01-15,C,15,13.0
1473,2024-01-15,C,16,46.2
1474,2024-01-15,C,17,38.6
1475,2024-01-15,C,18,43.4
1476,2024-01-15,C,19,38.8
1477,2024-01-15,C,20,14.4
1478,2024-01-15,C,21,19.3
1479,2024-01-15,C,22,16.6
1480,2024-01-15,D,6,10.9
1481,2024-01-15,D,7,44.4
1482,2024-01-15,D,8,32.9
1483,2024-01-15,D,9,35.8
1484,2024-01-15,D,10,17.5
1485,2024-01-15,D,11,11.5
1486,2024-01-15,D,12,19.4
1487,2024-01-15,D,13,18.1
1488,2024-01-15,D,14,10.0
1489,2024-01-15,D,15,14.9
1490,2024-01-15,D,16,24.5
1491,2024-01-15,D,17,25.4
1492,2024-01-15,D,18,44.4
1493,2024-01-15,D,19,42.6
1494,2024-01-15,D,20,13.5
1495,2024-01-15,D,21,13.3
1496,2024-01-15,D,22,15.5
1497,2024-01-15,E,6,16.6
1498,2024-01-15,E,7,34.8
1499,2024-01-15,E,8,54.0
1500,2024-01-15,E,9,31.3
1501,2024-01-15,E,10,11.9
1502,2024-01-15,E,11,10.1
1503,2024-01-15,E,12,13.8
1504,2024-01-15,E,13,9.9
1505,2024-01-15,E,14,15.6
1506,2024-01-15,E,15,14.1
1507,2024-01-15,E,16,32.7
1508,2024-01-15,E,17,34.0
1509,2024-01-15,E,18,49.7
1510,2024-01-15,E,19,30.7
1511,2024-01-15,E,20,10.7
1512,2024-01-15,E,21,14.0
1513,2024-01-15,E,22,19.9
1514,2024-01-15,F,6,15.7
1515,2024-01-15,F,7,31.3
1516,2024-01-15,F,8,39.1
1517,2024-01-15,F,9,42.6
1518,2024-01-15,F,10,20.1
1519,2024-01-15,F,11,14.4
1520,2024-01-15,F,12,13.0
1521,2024-01-15,F,13,26.1
1522,2024-01-15,F,14,16.8
1523,2024-01-15,F,15,11.8
1524,2024-01-15,F,16,35.5
1525,2024-01-15,F,17,25.9
1526,2024-01-15,F,18,37.0
1527,2024-01-15,F,19,48.9
1528,2024-01-15,F,20,17.3
1529,2024-01-15,F,21,13.2
1530,2024-01-15,F,22,15.1
1531,2024-01-16,A,6,18.5
1532,2024-01-16,A,7,33.5
1533,2024-01-16,A,8,45.3
1534,2024-01-16,A,9,29.0
1535,2024-01-16,A,10,17.0
1536,2024-01-16,A,11,10.1
1537,2024-01-16,A,12,8.7
1538,2024-01-16,A,13,14.3
1539,2024-01-16,A,14,7.6
1540,2024-01-16,A,15,8.2
1541,2024-01-16,A,16,43.0
1542,2024-01-16,A,17,44.6
1543,2024-01-16,A,18,41.7
1544,2024-01-16,A,19,30.1
1545,2024-01-16,A,20,17.8
1546,2024-01-16,A,21,22.9
1547,2024-01-16,A,22,10.0
1548,2024-01-16,B,6,15.0
1549,2024-01-16,B,7,50.9
1550,2024-01-16,B,8,30.5
1551,2024-01-16,B,9,22.2
1552,2024-01-16,B,10,12.0
1553,2024-01-16,B,11,17.5
1554,2024-01-16,B,12,12.4
1555,2024-01-16,B,13,11.2
1556,2024-01-16,B,14,11.7
1557,2024-01-16,B,15,17.6
1558,2024-01-16,B,16,29.3
1559,2024-01-16,B,17,27.8
1560,2024-01-16,B,18,39.1
1561,2024-01-16,B,19,30.7
1562,2024-01-16,B,20,16.3
1563,2024-01-16,B,21,13.7
1564,2024-01-16,B,22,17.7
1565,2024-01-16,C,6,10.6
1566,2024-01-16,C,7,47.8
1567,2024-01-16,C,8,47.1
1568,2024-01-16,C,9,40.4
1569,2024-01-16,C,10,14.3
1570,2024-01-16,C,11,21.3
1571,2024-01-16,C,12,16.8
1572,2024-01-16,C,13,17.3
1573,2024-01-16,C,14,22.8
1574,2024-01-16,C,15,16.0
1575,2024-01-16,C,16,52.1
1576,2024-01-16,C,17,45.1
1577,2024-01-16,C,18,36.9
1578,2024-01-16,C,19,39.8
1579,2024-01-16,C,20,19.1
1580,2024-01-16,C,21,19.3
1581,2024-01-16,C,22,19.7
1582,2024-01-16,D,6,13.0
1583,2024-01-16,D,7,35.7
1584,2024-01-16,D,8,38.9
1585,2024-01-16,D,9,26.8
1586,2024-01-16,D,10,11.4
1587,2024-01-16,D,11,11.7
1588,2024-01-16,D,12,11.0
1589,2024-01-16,D,13,17.9
1590,2024-01-16,D,14,15.7
1591,2024-01-16,D,15,20.3
1592,2024-01-16,D,16,31.4
1593,2024-01-16,D,17,34.7
1594,2024-01-16,D,18,31.3
1595,2024-01-16,D,19,40.9
1596,2024-01-16,D,20,17.9
1597,2024-01-16,D,21,13.5
1598,2024-01-16,D,22,14.7
1599,2024-01-16,E,6,21.8
1600,2024-01-16,E,7,25.0
1601,2024-01-16,E,8,39.8
1602,2024-01-16,E,9,47.2
1603,2024-01-16,E,10,11.7
1604,2024-01-16,E,11,13.9
1605,2024-01-16,E,12,14.8
1606,2024-01-16,E,13,17.3
1607,2024-01-16,E,14,18.3
