id,date,terminal,hour,passenger_count
932,2024-01-10,A,19,250
933,2024-01-10,A,20,265
934,2024-01-10,A,21,187
935,2024-01-10,A,22,224
936,2024-01-10,B,6,221
937,2024-01-10,B,7,366
938,2024-01-10,B,8,335
939,2024-01-10,B,9,409
940,2024-01-10,B,10,179
941,2024-01-10,B,11,170
942,2024-01-10,B,12,235
943,2024-01-10,B,13,205
944,2024-01-10,B,14,254
945,2024-01-10,B,15,197
946,2024-01-10,B,16,293
947,2024-01-10,B,17,330
948,2024-01-10,B,18,302
949,2024-01-10,B,19,295
950,2024-01-10,B,20,233
951,2024-01-10,B,21,273
952,2024-01-10,B,22,190
953,2024-01-10,C,6,161
954,2024-01-10,C,7,353
955,2024-01-10,C,8,380
956,2024-01-10,C,9,370
957,2024-01-10,C,10,247
958,2024-01-10,C,11,226
959,2024-01-10,C,12,155
960,2024-01-10,C,13,180
961,2024-01-10,C,14,144
962,2024-01-10,C,15,245
963,2024-01-10,C,16,240
964,2024-01-10,C,17,268
965,2024-01-10,C,18,299
966,2024-01-10,C,19,342
967,2024-01-10,C,20,179
968,2024-01-10,C,21,185
969,2024-01-10,C,22,186
970,2024-01-10,D,6,206
971,2024-01-10,D,7,311
972,2024-01-10,D,8,322
973,2024-01-10,D,9,427
974,2024-01-10,D,10,216
975,2024-01-10,D,11,230
976,2024-01-10,D,12,202
977,2024-01-10,D,13,194
978,2024-01-10,D,14,218
979,2024-01-10,D,15,229
980,2024-01-10,D,16,353
981,2024-01-10,D,17,314
982,2024-01-10,D,18,358
983,2024-01-10,D,19,221
984,2024-01-10,D,20,235
985,2024-01-10,D,21,182
986,2024-01-10,D,22,222
987,2024-01-10,E,6,174
988,2024-01-10,E,7,306
989,2024-01-10,E,8,373
990,2024-01-10,E,9,299
991,2024-01-10,E,10,184
992,2024-01-10,E,11,167
993,2024-01-10,E,12,192
994,2024-01-10,E,13,231
995,2024-01-10,E,14,180
996,2024-01-10,E,15,212
997,2024-01-10,E,16,349
998,2024-01-10,E,17,295
999,2024-01-10,E,18,296
1000,2024-01-10,E,19,374
1001,2024-01-10,E,20,196
1002,2024-01-10,E,21,220
1003,2024-01-10,E,22,220
1004,2024-01-10,F,6,152
1005,2024-01-10,F,7,329
1006,2024-01-10,F,8,375
1007,2024-01-10,F,9,277
1008,2024-01-10,F,10,191
1009,2024-01-10,F,11,165
1010,2024-01-10,F,12,244
1011,2024-01-10,F,13,213
1012,2024-01-10,F,14,247
1013,2024-01-10,F,15,198
1014,2024-01-10,F,16,315
1015,2024-01-10,F,17,307
1016,2024-01-10,F,18,299
1017,2024-01-10,F,19,427
1018,2024-01-10,F,20,232
1019,2024-01-10,F,21,157
1020,2024-01-10,F,22,305
1021,2024-01-11,A,6,183
1022,2024-01-11,A,7,372
1023,2024-01-11,A,8,397
1024,2024-01-11,A,9,298
1025,2024-01-11,A,10,166
1026,2024-01-11,A,11,265
1027,2024-01-11,A,12,191
1028,2024-01-11,A,13,239
1029,2024-01-11,A,14,181
1030,2024-01-11,A,15,196
1031,2024-01-11,A,16,391
1032,2024-01-11,A,17,337
1033,2024-01-11,A,18,306
1034,2024-01-11,A,19,292
1035,2024-01-11,A,20,176
1036,2024-01-11,A,21,249
1037,2024-01-11,A,22,230
1038,2024-01-11,B,6,154
1039,2024-01-11,B,7,363
1040,2024-01-11,B,8,357
1041,2024-01-11,B,9,372
1042,2024-01-11,B,10,175
1043,2024-01-11,B,11,243
1044,2024-01-11,B,12,199
1045,2024-01-11,B,13,214
1046,2024-01-11,B,14,168
1047,2024-01-11,B,15,170
1048,2024-01-11,B,16,426
1049,2024-01-11,B,17,392
1050,2024-01-11,B,18,317
1051,2024-01-11,B,19,381
1052,2024-01-11,B,20,248
1053,2024-01-11,B,21,174
1054,2024-01-11,B,22,171
1055,2024-01-11,C,6,226
1056,2024-01-11,C,7,370
1057,2024-01-11,C,8,343
1058,2024-01-11,C,9,388
1059,2024-01-11,C,10,142
1060,2024-01-11,C,11,204
1061,2024-01-11,C,12,150
1062,2024-01-11,C,13,151
1063,2024-01-11,C,14,171
1064,2024-01-11,C,15,214
1065,2024-01-11,C,16,292
1066,2024-01-11,C,17,271
1067,2024-01-11,C,18,339
1068,2024-01-11,C,19,379
1069,2024-01-11,C,20,225
1070,2024-01-11,C,21,272
1071,2024-01-11,C,22,256
1072,2024-01-11,D,6,180
1073,2024-01-11,D,7,385
1074,2024-01-11,D,8,356
1075,2024-01-11,D,9,402
1076,2024-01-11,D,10,196
1077,2024-01-11,D,11,168
1078,2024-01-11,D,12,254
1079,2024-01-11,D,13,212
1080,2024-01-11,D,14,173
1081,2024-01-11,D,15,180
1082,2024-01-11,D,16,293
1083,2024-01-11,D,17,279
1084,2024-01-11,D,18,300
1085,2024-01-11,D,19,334
1086,2024-01-11,D,20,202
1087,2024-01-11,D,21,182
1088,2024-01-11,D,22,259
1089,2024-01-11,E,6,119
1090,2024-01-11,E,7,372
1091,2024-01-11,E,8,354
1092,2024-01-11,E,9,321
1093,2024-01-11,E,10,214
1094,2024-01-11,E,11,191
1095,2024-01-11,E,12,249
1096,2024-01-11,E,13,234
1097,2024-01-11,E,14,276
1098,2024-01-11,E,15,180
1099,2024-01-11,E,16,375
1100,2024-01-11,E,17,273
1101,2024-01-11,E,18,315
1102,2024-01-11,E,19,301
1103,2024-01-11,E,20,224
1104,2024-01-11,E,21,223
1105,2024-01-11,E,22,163
1106,2024-01-11,F,6,226
1107,2024-01-11,F,7,344
1108,2024-01-11,F,8,327
1109,2024-01-11,F,9,359
1110,2024-01-11,F,10,140
1111,2024-01-11,F,11,237
1112,2024-01-11,F,12,197
1113,2024-01-11,F,13,198
1114,2024-01-11,F,14,196
1115,2024-01-11,F,15,265
1116,2024-01-11,F,16,380
1117,2024-01-11,F,17,374
1118,2024-01-11,F,18,316
1119,2024-01-11,F,19,275
1120,2024-01-11,F,20,199
1121,2024-01-11,F,21,212
1122,2024-01-11,F,22,232
1123,2024-01-12,A,6,212
1124,2024-01-12,A,7,318
1125,2024-01-12,A,8,338
1126,2024-01-12,A,9,334
1127,2024-01-12,A,10,221
1128,2024-01-12,A,11,222
1129,2024-01-12,A,12,227
1130,2024-01-12,A,13,212
1131,2024-01-12,A,14,117
1132,2024-01-12,A,15,130
1133,2024-01-12,A,16,314
1134,2024-01-12,A,17,323
1135,2024-01-12,A,18,370
1136,2024-01-12,A,19,323
1137,2024-01-12,A,20,160
1138,2024-01-12,A,21,226
1139,2024-01-12,A,22,199
1140,2024-01-12,B,6,183
1141,2024-01-12,B,7,295
1142,2024-01-12,B,8,363
1143,2024-01-12,B,9,369
1144,2024-01-12,B,10,160
1145,2024-01-12,B,11,229
1146,2024-01-12,B,12,226
1147,2024-01-12,B,13,201
1148,2024-01-12,B,14,200
1149,2024-01-12,B,15,237
1150,2024-01-12,B,16,334
1151,2024-01-12,B,17,291
1152,2024-01-12,B,18,312
1153,2024-01-12,B,19,342
1154,2024-01-12,B,20,118
1155,2024-01-12,B,21,162
1156,2024-01-12,B,22,227
1157,2024-01-12,C,6,248
1158,2024-01-12,C,7,400
1159,2024-01-12,C,8,395
1160,2024-01-12,C,9,365
1161,2024-01-12,C,10,158
1162,2024-01-12,C,11,192
1163,2024-01-12,C,12,120
1164,2024-01-12,C,13,252
1165,2024-01-12,C,14,167
1166,2024-01-12,C,15,178
1167,2024-01-12,C,16,362
1168,2024-01-12,C,17,255
1169,2024-01-12,C,18,272
1170,2024-01-12,C,19,330
1171,2024-01-12,C,20,220
1172,2024-01-12,C,21,197
1173,2024-01-12,C,22,198
1174,2024-01-12,D,6,250
1175,2024-01-12,D,7,385
1176,2024-01-12,D,8,380
1177,2024-01-12,D,9,391
1178,2024-01-12,D,10,187
1179,2024-01-12,D,11,286
1180,2024-01-12,D,12,107
1181,2024-01-12,D,13,258
1182,2024-01-12,D,14,236
1183,2024-01-12,D,15,209
1184,2024-01-12,D,16,323
1185,2024-01-12,D,17,313
1186,2024-01-12,D,18,364
1187,2024-01-12,D,19,318
1188,2024-01-12,D,20,170
1189,2024-01-12,D,21,236
1190,2024-01-12,D,22,263
1191,2024-01-12,E,6,122
1192,2024-01-12,E,7,454
1193,2024-01-12,E,8,318
1194,2024-01-12,E,9,321
1195,2024-01-12,E,10,150
1196,2024-01-12,E,11,200
1197,2024-01-12,E,12,148
1198,2024-01-12,E,13,153
1199,2024-01-12,E,14,172
1200,2024-01-12,E,15,205
1201,2024-01-12,E,16,329
1202,2024-01-12,E,17,369
1203,2024-01-12,E,18,368
1204,2024-01-12,E,19,360
1205,2024-01-12,E,20,189
1206,2024-01-12,E,21,126
1207,2024-01-12,E,22,125
1208,2024-01-12,F,6,240
1209,2024-01-12,F,7,393
1210,2024-01-12,F,8,335
1211,2024-01-12,F,9,302
1212,2024-01-12,F,10,158
1213,2024-01-12,F,11,206
1214,2024-01-12,F,12,207
1215,2024-01-12,F,13,241
1216,2024-01-12,F,14,181
1217,2024-01-12,F,15,190
1218,2024-01-12,F,16,365
1219,2024-01-12,F,17,234
1220,2024-01-12,F,18,332
1221,2024-01-12,F,19,306
1222,2024-01-12,F,20,228
1223,2024-01-12,F,21,220
1224,2024-01-12,F,22,172
1225,2024-01-13,A,6,239
1226,2024-01-13,A,7,375
1227,2024-01-13,A,8,497
1228,2024-01-13,A,9,477
1229,2024-01-13,A,10,315
1230,2024-01-13,A,11,244
1231,2024-01-13,A,12,296
1232,2024-01-13,A,13,217
1233,2024-01-13,A,14,151
1234,2024-01-13,A,15,256
1235,2024-01-13,A,16,393
1236,2024-01-13,A,17,373
1237,2024-01-13,A,18,451
1238,2024-01-13,A,19,464
1239,2024-01-13,A,20,264
1240,2024-01-13,A,21,252
1241,2024-01-13,A,22,262
1242,2024-01-13,B,6,233
1243,2024-01-13,B,7,490
1244,2024-01-13,B,8,406
1245,2024-01-13,B,9,425
1246,2024-01-13,B,10,228
1247,2024-01-13,B,11,281
1248,2024-01-13,B,12,247
1249,2024-01-13,B,13,314
1250,2024-01-13,B,14,292
1251,2024-01-13,B,15,227
1252,2024-01-13,B,16,441
1253,2024-01-13,B,17,399
1254,2024-01-13,B,18,434
1255,2024-01-13,B,19,450
1256,2024-01-13,B,20,304
1257,2024-01-13,B,21,268
1258,2024-01-13,B,22,324
1259,2024-01-13,C,6,277
1260,2024-01-13,C,7,473
1261,2024-01-13,C,8,455
1262,2024-01-13,C,9,442
1263,2024-01-13,C,10,276
1264,2024-01-13,C,11,264
1265,2024-01-13,C,12,270
1266,2024-01-13,C,13,279
1267,2024-01-13,C,14,270
1268,2024-01-13,C,15,340
1269,2024-01-13,C,16,394
1270,2024-01-13,C,17,433
1271,2024-01-13,C,18,406
1272,2024-01-13,C,19,317
1273,2024-01-13,C,20,252
1274,2024-01-13,C,21,222
1275,2024-01-13,C,22,257
1276,2024-01-13,D,6,258
1277,2024-01-13,D,7,483
1278,2024-01-13,D,8,446
1279,2024-01-13,D,9,451
1280,2024-01-13,D,10,288
1281,2024-01-13,D,11,227
1282,2024-01-13,D,12,186
1283,2024-01-13,D,13,266
1284,2024-01-13,D,14,302
1285,2024-01-13,D,15,287
1286,2024-01-13,D,16,423
1287,2024-01-13,D,17,466
1288,2024-01-13,D,18,459
1289,2024-01-13,D,19,402
1290,2024-01-13,D,20,269
1291,2024-01-13,D,21,271
1292,2024-01-13,D,22,256
1293,2024-01-13,E,6,305
1294,2024-01-13,E,7,461
1295,2024-01-13,E,8,447
1296,2024-01-13,E,9,364
1297,2024-01-13,E,10,228
1298,2024-01-13,E,11,207
1299,2024-01-13,E,12,258
1300,2024-01-13,E,13,209
1301,2024-01-13,E,14,284
1302,2024-01-13,E,15,304
1303,2024-01-13,E,16,414
1304,2024-01-13,E,17,376
1305,2024-01-13,E,18,427
1306,2024-01-13,E,19,491
1307,2024-01-13,E,20,323
1308,2024-01-13,E,21,203
1309,2024-01-13,E,22,202
1310,2024-01-13,F,6,192
1311,2024-01-13,F,7,422
1312,2024-01-13,F,8,478
1313,2024-01-13,F,9,445
1314,2024-01-13,F,10,226
1315,2024-01-13,F,11,301
1316,2024-01-13,F,12,281
1317,2024-01-13,F,13,191
1318,2024-01-13,F,14,299
1319,2024-01-13,F,15,280
1320,2024-01-13,F,16,437
1321,2024-01-13,F,17,393
1322,2024-01-13,F,18,408
1323,2024-01-13,F,19,337
1324,2024-01-13,F,20,294
1325,2024-01-13,F,21,220
1326,2024-01-13,F,22,225
1327,2024-01-14,A,6,224
1328,2024-01-14,A,7,540
1329,2024-01-14,A,8,441
1330,2024-01-14,A,9,505
1331,2024-01-14,A,10,259
1332,2024-01-14,A,11,226
1333,2024-01-14,A,12,219
1334,2024-01-14,A,13,234
1335,2024-01-14,A,14,257
1336,2024-01-14,A,15,284
1337,2024-01-14,A,16,397
1338,2024-01-14,A,17,395
1339,2024-01-14,A,18,380
1340,2024-01-14,A,19,368
1341,2024-01-14,A,20,208
1342,2024-01-14,A,21,299
1343,2024-01-14,A,22,238
1344,2024-01-14,B,6,242
1345,2024-01-14,B,7,441
1346,2024-01-14,B,8,455
1347,2024-01-14,B,9,482
1348,2024-01-14,B,10,240
1349,2024-01-14,B,11,267
1350,2024-01-14,B,12,316
1351,2024-01-14,B,13,227
1352,2024-01-14,B,14,242
1353,2024-01-14,B,15,285
1354,2024-01-14,B,16,475
1355,2024-01-14,B,17,366
1356,2024-01-14,B,18,347
1357,2024-01-14,B,19,415
1358,2024-01-14,B,20,255
1359,2024-01-14,B,21,288
1360,2024-01-14,B,22,281
1361,2024-01-14,C,6,258
1362,2024-01-14,C,7,509
1363,2024-01-14,C,8,440
1364,2024-01-14,C,9,476
1365,2024-01-14,C,10,211
1366,2024-01-14,C,11,258
1367,2024-01-14,C,12,201
1368,2024-01-14,C,13,215
1369,2024-01-14,C,14,328
1370,2024-01-14,C,15,187
1371,2024-01-14,C,16,407
1372,2024-01-14,C,17,449
1373,2024-01-14,C,18,504
1374,2024-01-14,C,19,423
1375,2024-01-14,C,20,269
1376,2024-01-14,C,21,261
1377,2024-01-14,C,22,302
1378,2024-01-14,D,6,277
1379,2024-01-14,D,7,444
1380,2024-01-14,D,8,512
1381,2024-01-14,D,9,449
1382,2024-01-14,D,10,196
1383,2024-01-14,D,11,196
1384,2024-01-14,D,12,251
1385,2024-01-14,D,13,264
1386,2024-01-14,D,14,298
1387,2024-01-14,D,15,285
1388,2024-01-14,D,16,419
1389,2024-01-14,D,17,456
1390,2024-01-14,D,18,416
1391,2024-01-14,D,19,364
1392,2024-01-14,D,20,199
1393,2024-01-14,D,21,311
1394,2024-01-14,D,22,170
1395,2024-01-14,E,6,251
1396,2024-01-14,E,7,587
1397,2024-01-14,E,8,486
1398,2024-01-14,E,9,459
1399,2024-01-14,E,10,192
1400,2024-01-14,E,11,324
1401,2024-01-14,E,12,308
1402,2024-01-14,E,13,287
1403,2024-01-14,E,14,259
1404,2024-01-14,E,15,282
1405,2024-01-14,E,16,410
1406,2024-01-14,E,17,377
1407,2024-01-14,E,18,454
1408,2024-01-14,E,19,413
1409,2024-01-14,E,20,280
1410,2024-01-14,E,21,255
1411,2024-01-14,E,22,278
1412,2024-01-14,F,6,259
1413,2024-01-14,F,7,464
1414,2024-01-14,F,8,469
1415,2024-01-14,F,9,586
1416,2024-01-14,F,10,292
1417,2024-01-14,F,11,363
1418,2024-01-14,F,12,259
1419,2024-01-14,F,13,247
1420,2024-01-14,F,14,217
1421,2024-01-14,F,15,324
1422,2024-01-14,F,16,379
1423,2024-01-14,F,17,488
1424,2024-01-14,F,18,375
1425,2024-01-14,F,19,451
1426,2024-01-14,F,20,196
1427,2024-01-14,F,21,242
1428,2024-01-14,F,22,260
1429,2024-01-15,A,6,176
1430,2024-01-15,A,7,353
1431,2024-01-15,A,8,353
1432,2024-01-15,A,9,392
1433,2024-01-15,A,10,116
1434,2024-01-15,A,11,177
1435,2024-01-15,A,12,250
1436,2024-01-15,A,13,222
1437,2024-01-15,A,14,250
1438,2024-01-15,A,15,230
1439,2024-01-15,A,16,276
1440,2024-01-15,A,17,346
1441,2024-01-15,A,18,324
1442,2024-01-15,A,19,410
1443,2024-01-15,A,20,232
1444,2024-01-15,A,21,220
1445,2024-01-15,A,22,226
1446,2024-01-15,B,6,218
1447,2024-01-15,B,7,377
1448,2024-01-15,B,8,349
1449,2024-01-15,B,9,381
1450,2024-01-15,B,10,237
1451,2024-01-15,B,11,242
1452,2024-01-15,B,12,237
1453,2024-01-15,B,13,260
1454,2024-01-15,B,14,244
1455,2024-01-15,B,15,225
1456,2024-01-15,B,16,274
1457,2024-01-15,B,17,274
1458,2024-01-15,B,18,310
1459,2024-01-15,B,19,321
1460,2024-01-15,B,20,255
1461,2024-01-15,B,21,88
1462,2024-01-15,B,22,158
1463,2024-01-15,C,6,192
1464,2024-01-15,C,7,320
1465,2024-01-15,C,8,328
1466,2024-01-15,C,9,340
1467,2024-01-15,C,10,162
1468,2024-01-15,C,11,169
1469,2024-01-15,C,12,254
1470,2024-01-15,C,13,224
1471,2024-01-15,C,14,230
1472,2024-01-15,C,15,198
1473,2024-01-15,C,16,360
1474,2024-01-15,C,17,353
1475,2024-01-15,C,18,343
1476,2024-01-15,C,19,293
1477,2024-01-15,C,20,182
1478,2024-01-15,C,21,242
1479,2024-01-15,C,22,179
1480,2024-01-15,D,6,148
1481,2024-01-15,D,7,338
1482,2024-01-15,D,8,422
1483,2024-01-15,D,9,338
1484,2024-01-15,D,10,213
1485,2024-01-15,D,11,175
1486,2024-01-15,D,12,230
1487,2024-01-15,D,13,221
1488,2024-01-15,D,14,140
1489,2024-01-15,D,15,210
1490,2024-01-15,D,16,252
1491,2024-01-15,D,17,297
1492,2024-01-15,D,18,319
1493,2024-01-15,D,19,393
1494,2024-01-15,D,20,212
1495,2024-01-15,D,21,169
1496,2024-01-15,D,22,187
1497,2024-01-15,E,6,236
1498,2024-01-15,E,7,329
1499,2024-01-15,E,8,403
1500,2024-01-15,E,9,339
1501,2024-01-15,E,10,163
1502,2024-01-15,E,11,180
1503,2024-01-15,E,12,135
1504,2024-01-15,E,13,113
1505,2024-01-15,E,14,196
1506,2024-01-15,E,15,197
1507,2024-01-15,E,16,330
1508,2024-01-15,E,17,316
1509,2024-01-15,E,18,413
1510,2024-01-15,E,19,326
1511,2024-01-15,E,20,144
1512,2024-01-15,E,21,155
1513,2024-01-15,E,22,200
1514,2024-01-15,F,6,182
1515,2024-01-15,F,7,310
1516,2024-01-15,F,8,357
1517,2024-01-15,F,9,358
1518,2024-01-15,F,10,263
1519,2024-01-15,F,11,163
1520,2024-01-15,F,12,183
1521,2024-01-15,F,13,263
1522,2024-01-15,F,14,213
1523,2024-01-15,F,15,163
1524,2024-01-15,F,16,291
1525,2024-01-15,F,17,271
1526,2024-01-15,F,18,323
1527,2024-01-15,F,19,361
1528,2024-01-15,F,20,265
1529,2024-01-15,F,21,140
1530,2024-01-15,F,22,234
1531,2024-01-16,A,6,206
1532,2024-01-16,A,7,349
1533,2024-01-16,A,8,343
1534,2024-01-16,A,9,283
1535,2024-01-16,A,10,225
1536,2024-01-16,A,11,147
1537,2024-01-16,A,12,170
1538,2024-01-16,A,13,216
1539,2024-01-16,A,14,127
1540,2024-01-16,A,15,147
1541,2024-01-16,A,16,368
1542,2024-01-16,A,17,324
1543,2024-01-16,A,18,293
1544,2024-01-16,A,19,325
1545,2024-01-16,A,20,226
1546,2024-01-16,A,21,244
1547,2024-01-16,A,22,155
1548,2024-01-16,B,6,159
1549,2024-01-16,B,7,384
1550,2024-01-16,B,8,385
1551,2024-01-16,B,9,306
1552,2024-01-16,B,10,160
1553,2024-01-16,B,11,192
1554,2024-01-16,B,12,200
1555,2024-01-16,B,13,202
1556,2024-01-16,B,14,145
1557,2024-01-16,B,15,201
1558,2024-01-16,B,16,291
1559,2024-01-16,B,17,273
1560,2024-01-16,B,18,319
1561,2024-01-16,B,19,315
1562,2024-01-16,B,20,232
1563,2024-01-16,B,21,165
1564,2024-01-16,B,22,209
1565,2024-01-16,C,6,137
1566,2024-01-16,C,7,349
1567,2024-01-16,C,8,378
1568,2024-01-16,C,9,381
1569,2024-01-16,C,10,222
1570,2024-01-16,C,11,232
1571,2024-01-16,C,12,182
1572,2024-01-16,C,13,219
1573,2024-01-16,C,14,274
1574,2024-01-16,C,15,181
1575,2024-01-16,C,16,375
1576,2024-01-16,C,17,355
1577,2024-01-16,C,18,309
1578,2024-01-16,C,19,312
1579,2024-01-16,C,20,204
1580,2024-01-16,C,21,232
1581,2024-01-16,C,22,216
1582,2024-01-16,D,6,181
1583,2024-01-16,D,7,276
1584,2024-01-16,D,8,386
1585,2024-01-16,D,9,282
1586,2024-01-16,D,10,145
1587,2024-01-16,D,11,183
1588,2024-01-16,D,12,151
1589,2024-01-16,D,13,212
1590,2024-01-16,D,14,188
1591,2024-01-16,D,15,231
1592,2024-01-16,D,16,255
1593,2024-01-16,D,17,293
1594,2024-01-16,D,18,320
1595,2024-01-16,D,19,321
1596,2024-01-16,D,20,227
1597,2024-01-16,D,21,163
1598,2024-01-16,D,22,181
1599,2024-01-16,E,6,220
1600,2024-01-16,E,7,272
1601,2024-01-16,E,8,375
1602,2024-01-16,E,9,390
1603,2024-01-16,E,10,146
1604,2024-01-16,E,11,187
1605,2024-01-16,E,12,259
1606,2024-01-16,E,13,226
1607,2024-01-16,E,14,217
1608,2024-01-16,E,15,239
1609,2024-01-16,E,16,392
1610,2024-01-16,E,17,320
1611,2024-01-16,E,18,303
1612,2024-01-16,E,19,359
1613,2024-01-16,E,20,192
1614,2024-01-16,E,21,162
1615,2024-01-16,E,22,178
1616,2024-01-16,F,6,212
1617,2024-01-16,F,7,342
1618,2024-01-16,F,8,345
1619,2024-01-16,F,9,318
1620,2024-01-16,F,10,257
1621,2024-01-16,F,11,186
1622,2024-01-16,F,12,171
1623,2024-01-16,F,13,175
1624,2024-01-16,F,14,232
1625,2024-01-16,F,15,222
1626,2024-01-16,F,16,299
1627,2024-01-16,F,17,321
1628,2024-01-16,F,18,331
1629,2024-01-16,F,19,291
1630,2024-01-16,F,20,138
1631,2024-01-16,F,21,220
1632,2024-01-16,F,22,174
1633,2024-01-17,A,6,217
1634,2024-01-17,A,7,372
1635,2024-01-17,A,8,362
1636,2024-01-17,A,9,342
1637,2024-01-17,A,10,174
1638,2024-01-17,A,11,154
1639,2024-01-17,A,12,175
1640,2024-01-17,A,13,222
1641,2024-01-17,A,14,255
1642,2024-01-17,A,15,250
1643,2024-01-17,A,16,325
1644,2024-01-17,A,17,375
1645,2024-01-17,A,18,307
1646,2024-01-17,A,19,268
1647,2024-01-17,A,20,276
1648,2024-01-17,A,21,221
1649,2024-01-17,A,22,138
1650,2024-01-17,B,6,262
1651,2024-01-17,B,7,330
1652,2024-01-17,B,8,338
1653,2024-01-17,B,9,400
1654,2024-01-17,B,10,254
1655,2024-01-17,B,11,159
1656,2024-01-17,B,12,258
1657,2024-01-17,B,13,234
1658,2024-01-17,B,14,168
1659,2024-01-17,B,15,190
1660,2024-01-17,B,16,380
1661,2024-01-17,B,17,257
1662,2024-01-17,B,18,375
1663,2024-01-17,B,19,353
1664,2024-01-17,B,20,220
1665,2024-01-17,B,21,205
1666,2024-01-17,B,22,278
1667,2024-01-17,C,6,284
1668,2024-01-17,C,7,335
1669,2024-01-17,C,8,384
1670,2024-01-17,C,9,434
1671,2024-01-17,C,10,168
1672,2024-01-17,C,11,209
1673,2024-01-17,C,12,240
1674,2024-01-17,C,13,119
1675,2024-01-17,C,14,233
1676,2024-01-17,C,15,156
1677,2024-01-17,C,16,327
1678,2024-01-17,C,17,365
1679,2024-01-17,C,18,224
1680,2024-01-17,C,19,351
1681,2024-01-17,C,20,281
1682,2024-01-17,C,21,178
1683,2024-01-17,C,22,223
1684,2024-01-17,D,6,253
1685,2024-01-17,D,7,296
1686,2024-01-17,D,8,390
1687,2024-01-17,D,9,400
1688,2024-01-17,D,10,225
1689,2024-01-17,D,11,203
1690,2024-01-17,D,12,159
1691,2024-01-17,D,13,255
1692,2024-01-17,D,14,201
1693,2024-01-17,D,15,163
1694,2024-01-17,D,16,307
1695,2024-01-17,D,17,334
1696,2024-01-17,D,18,257
1697,2024-01-17,D,19,320
1698,2024-01-17,D,20,183
1699,2024-01-17,D,21,253
1700,2024-01-17,D,22,125
1701,2024-01-17,E,6,237
1702,2024-01-17,E,7,416
1703,2024-01-17,E,8,286
1704,2024-01-17,E,9,291
1705,2024-01-17,E,10,271
1706,2024-01-17,E,11,163
1707,2024-01-17,E,12,323
1708,2024-01-17,E,13,127
1709,2024-01-17,E,14,206
1710,2024-01-17,E,15,199
1711,2024-01-17,E,16,311
1712,2024-01-17,E,17,338
1713,2024-01-17,E,18,340
1714,2024-01-17,E,19,313
1715,2024-01-17,E,20,159
1716,2024-01-17,E,21,241
1717,2024-01-17,E,22,225
1718,2024-01-17,F,6,204
1719,2024-01-17,F,7,383
1720,2024-01-17,F,8,390
1721,2024-01-17,F,9,329
1722,2024-01-17,F,10,222
1723,2024-01-17,F,11,177
1724,2024-01-17,F,12,232
1725,2024-01-17,F,13,192
1726,2024-01-17,F,14,224
1727,2024-01-17,F,15,182
1728,2024-01-17,F,16,346
1729,2024-01-17,F,17,280
1730,2024-01-17,F,18,321
1731,2024-01-17,F,19,359
1732,2024-01-17,F,20,218
1733,2024-01-17,F,21,207
1734,2024-01-17,F,22,272
1735,2024-01-18,A,6,240
1736,2024-01-18,A,7,394
1737,2024-01-18,A,8,386
1738,2024-01-18,A,9,391
1739,2024-01-18,A,10,266
1740,2024-01-18,A,11,183
1741,2024-01-18,A,12,240
1742,2024-01-18,A,13,214
1743,2024-01-18,A,14,184
1744,2024-01-18,A,15,196
1745,2024-01-18,A,16,328
1746,2024-01-18,A,17,285
1747,2024-01-18,A,18,354
1748,2024-01-18,A,19,315
1749,2024-01-18,A,20,203
1750,2024-01-18,A,21,254
1751,2024-01-18,A,22,205
1752,2024-01-18,B,6,262
1753,2024-01-18,B,7,339
1754,2024-01-18,B,8,316
1755,2024-01-18,B,9,348
1756,2024-01-18,B,10,87
1757,2024-01-18,B,11,236
1758,2024-01-18,B,12,158
1759,2024-01-18,B,13,175
1760,2024-01-18,B,14,228
1761,2024-01-18,B,15,204
1762,2024-01-18,B,16,302
1763,2024-01-18,B,17,238
1764,2024-01-18,B,18,372
1765,2024-01-18,B,19,348
1766,2024-01-18,B,20,282
1767,2024-01-18,B,21,176
1768,2024-01-18,B,22,141
1769,2024-01-18,C,6,239
1770,2024-01-18,C,7,352
1771,2024-01-18,C,8,385
1772,2024-01-18,C,9,424
1773,2024-01-18,C,10,215
1774,2024-01-18,C,11,206
1775,2024-01-18,C,12,209
1776,2024-01-18,C,13,134
1777,2024-01-18,C,14,244
1778,2024-01-18,C,15,246
1779,2024-01-18,C,16,341
1780,2024-01-18,C,17,259
1781,2024-01-18,C,18,315
1782,2024-01-18,C,19,377
1783,2024-01-18,C,20,177
1784,2024-01-18,C,21,247
1785,2024-01-18,C,22,202
1786,2024-01-18,D,6,228
1787,2024-01-18,D,7,343
1788,2024-01-18,D,8,363
1789,2024-01-18,D,9,377
1790,2024-01-18,D,10,156
1791,2024-01-18,D,11,210
1792,2024-01-18,D,12,92
1793,2024-01-18,D,13,175
1794,2024-01-18,D,14,221
1795,2024-01-18,D,15,244
1796,2024-01-18,D,16,338
1797,2024-01-18,D,17,264
1798,2024-01-18,D,18,361
1799,2024-01-18,D,19,274
1800,2024-01-18,D,20,224
1801,2024-01-18,D,21,155
1802,2024-01-18,D,22,169
1803,2024-01-18,E,6,161
1804,2024-01-18,E,7,365
1805,2024-01-18,E,8,352
1806,2024-01-18,E,9,380
1807,2024-01-18,E,10,199
1808,2024-01-18,E,11,139
1809,2024-01-18,E,12,211
