date,terminal,hour,passenger_count
2024-01-11,D,9,402
2024-01-11,D,10,196
2024-01-11,D,11,168
2024-01-11,D,12,254
2024-01-11,D,13,212
2024-01-11,D,14,173
2024-01-11,D,15,180
2024-01-11,D,16,293
2024-01-11,D,17,279
2024-01-11,D,18,300
2024-01-11,D,19,334
2024-01-11,D,20,202
2024-01-11,D,21,182
2024-01-11,D,22,259
2024-01-11,E,6,119
2024-01-11,E,7,372
2024-01-11,E,8,354
2024-01-11,E,9,321
2024-01-11,E,10,214
2024-01-11,E,11,191
2024-01-11,E,12,249
2024-01-11,E,13,234
2024-01-11,E,14,276
2024-01-11,E,15,180
2024-01-11,E,16,375
2024-01-11,E,17,273
2024-01-11,E,18,315
2024-01-11,E,19,301
2024-01-11,E,20,224
2024-01-11,E,21,223
2024-01-11,E,22,163
2024-01-11,F,6,226
2024-01-11,F,7,344
2024-01-11,F,8,327
2024-01-11,F,9,359
2024-01-11,F,10,140
2024-01-11,F,11,237
2024-01-11,F,12,197
2024-01-11,F,13,198
2024-01-11,F,14,196
2024-01-11,F,15,265
2024-01-11,F,16,380
2024-01-11,F,17,374
2024-01-11,F,18,316
2024-01-11,F,19,275
2024-01-11,F,20,199
2024-01-11,F,21,212
2024-01-11,F,22,232
2024-01-12,A,6,212
2024-01-12,A,7,318
2024-01-12,A,8,338
2024-01-12,A,9,334
2024-01-12,A,10,221
2024-01-12,A,11,222
2024-01-12,A,12,227
2024-01-12,A,13,212
2024-01-12,A,14,117
2024-01-12,A,15,130
2024-01-12,A,16,314
2024-01-12,A,17,323
2024-01-12,A,18,370
2024-01-12,A,19,323
2024-01-12,A,20,160
2024-01-12,A,21,226
2024-01-12,A,22,199
2024-01-12,B,6,183
2024-01-12,B,7,295
2024-01-12,B,8,363
2024-01-12,B,9,369
2024-01-12,B,10,160
2024-01-12,B,11,229
2024-01-12,B,12,226
2024-01-12,B,13,201
2024-01-12,B,14,200
2024-01-12,B,15,237
2024-01-12,B,16,334
2024-01-12,B,17,291
2024-01-12,B,18,312
2024-01-12,B,19,342
2024-01-12,B,20,118
2024-01-12,B,21,162
2024-01-12,B,22,227
2024-01-12,C,6,248
2024-01-12,C,7,400
2024-01-12,C,8,395
2024-01-12,C,9,365
2024-01-12,C,10,158
2024-01-12,C,11,192
2024-01-12,C,12,120
2024-01-12,C,13,252
2024-01-12,C,14,167
2024-01-12,C,15,178
2024-01-12,C,16,362
2024-01-12,C,17,255
2024-01-12,C,18,272
2024-01-12,C,19,330
2024-01-12,C,20,220
2024-01-12,C,21,197
2024-01-12,C,22,198
2024-01-12,D,6,250
2024-01-12,D,7,385
2024-01-12,D,8,380
2024-01-12,D,9,391
2024-01-12,D,10,187
2024-01-12,D,11,286
2024-01-12,D,12,107
2024-01-12,D,13,258
2024-01-12,D,14,236
2024-01-12,D,15,209
2024-01-12,D,16,323
2024-01-12,D,17,313
2024-01-12,D,18,364
2024-01-12,D,19,318
2024-01-12,D,20,170
2024-01-12,D,21,236
2024-01-12,D,22,263
2024-01-12,E,6,122
2024-01-12,E,7,454
2024-01-12,E,8,318
2024-01-12,E,9,321
2024-01-12,E,10,150
2024-01-12,E,11,200
2024-01-12,E,12,148
2024-01-12,E,13,153
2024-01-12,E,14,172
2024-01-12,E,15,205
2024-01-12,E,16,329
2024-01-12,E,17,369
2024-01-12,E,18,368
2024-01-12,E,19,360
2024-01-12,E,20,189
2024-01-12,E,21,126
2024-01-12,E,22,125
2024-01-12,F,6,240
2024-01-12,F,7,393
2024-01-12,F,8,335
2024-01-12,F,9,302
2024-01-12,F,10,158
2024-01-12,F,11,206
2024-01-12,F,12,207
2024-01-12,F,13,241
2024-01-12,F,14,181
2024-01-12,F,15,190
2024-01-12,F,16,365
2024-01-12,F,17,234
2024-01-12,F,18,332
2024-01-12,F,19,306
2024-01-12,F,20,228
2024-01-12,F,21,220
2024-01-12,F,22,172
2024-01-13,A,6,239
2024-01-13,A,7,375
2024-01-13,A,8,497
2024-01-13,A,9,477
2024-01-13,A,10,315
2024-01-13,A,11,244
2024-01-13,A,12,296
2024-01-13,A,13,217
2024-01-13,A,14,151
2024-01-13,A,15,256
2024-01-13,A,16,393
2024-01-13,A,17,373
2024-01-13,A,18,451
2024-01-13,A,19,464
2024-01-13,A,20,264
2024-01-13,A,21,252
2024-01-13,A,22,262
2024-01-13,B,6,233
2024-01-13,B,7,490
2024-01-13,B,8,406
2024-01-13,B,9,425
2024-01-13,B,10,228
2024-01-13,B,11,281
2024-01-13,B,12,247
2024-01-13,B,13,314
2024-01-13,B,14,292
2024-01-13,B,15,227
2024-01-13,B,16,441
2024-01-13,B,17,399
2024-01-13,B,18,434
2024-01-13,B,19,450
2024-01-13,B,20,304
2024-01-13,B,21,268
2024-01-13,B,22,324
2024-01-13,C,6,277
2024-01-13,C,7,473
2024-01-13,C,8,455
2024-01-13,C,9,442
2024-01-13,C,10,276
2024-01-13,C,11,264
2024-01-13,C,12,270
2024-01-13,C,13,279
2024-01-13,C,14,270
2024-01-13,C,15,340
2024-01-13,C,16,394
2024-01-13,C,17,433
2024-01-13,C,18,406
2024-01-13,C,19,317
2024-01-13,C,20,252
2024-01-13,C,21,222
2024-01-13,C,22,257
2024-01-13,D,6,258
2024-01-13,D,7,483
2024-01-13,D,8,446
2024-01-13,D,9,451
2024-01-13,D,10,288
2024-01-13,D,11,227
2024-01-13,D,12,186
2024-01-13,D,13,266
2024-01-13,D,14,302
2024-01-13,D,15,287
2024-01-13,D,16,423
2024-01-13,D,17,466
2024-01-13,D,18,459
2024-01-13,D,19,402
2024-01-13,D,20,269
2024-01-13,D,21,271
2024-01-13,D,22,256
2024-01-13,E,6,305
2024-01-13,E,7,461
2024-01-13,E,8,447
2024-01-13,E,9,364
2024-01-13,E,10,228
2024-01-13,E,11,207
2024-01-13,E,12,258
2024-01-13,E,13,209
2024-01-13,E,14,284
2024-01-13,E,15,304
2024-01-13,E,16,414
2024-01-13,E,17,376
2024-01-13,E,18,427
2024-01-13,E,19,491
2024-01-13,E,20,323
2024-01-13,E,21,203
2024-01-13,E,22,202
2024-01-13,F,6,192
2024-01-13,F,7,422
2024-01-13,F,8,478
2024-01-13,F,9,445
2024-01-13,F,10,226
2024-01-13,F,11,301
2024-01-13,F,12,281
2024-01-13,F,13,191
2024-01-13,F,14,299
2024-01-13,F,15,280
2024-01-13,F,16,437
2024-01-13,F,17,393
2024-01-13,F,18,408
2024-01-13,F,19,337
2024-01-13,F,20,294
2024-01-13,F,21,220
2024-01-13,F,22,225
2024-01-14,A,6,224
2024-01-14,A,7,540
2024-01-14,A,8,441
2024-01-14,A,9,505
2024-01-14,A,10,259
2024-01-14,A,11,226
2024-01-14,A,12,219
2024-01-14,A,13,234
2024-01-14,A,14,257
2024-01-14,A,15,284
2024-01-14,A,16,397
2024-01-14,A,17,395
2024-01-14,A,18,380
2024-01-14,A,19,368
2024-01-14,A,20,208
2024-01-14,A,21,299
2024-01-14,A,22,238
2024-01-14,B,6,242
2024-01-14,B,7,441
2024-01-14,B,8,455
2024-01-14,B,9,482
2024-01-14,B,10,240
2024-01-14,B,11,267
2024-01-14,B,12,316
2024-01-14,B,13,227
2024-01-14,B,14,242
2024-01-14,B,15,285
2024-01-14,B,16,475
2024-01-14,B,17,366
2024-01-14,B,18,347
2024-01-14,B,19,415
2024-01-14,B,20,255
2024-01-14,B,21,288
2024-01-14,B,22,281
2024-01-14,C,6,258
2024-01-14,C,7,509
2024-01-14,C,8,440
2024-01-14,C,9,476
2024-01-14,C,10,211
2024-01-14,C,11,258
2024-01-14,C,12,201
2024-01-14,C,13,215
2024-01-14,C,14,328
2024-01-14,C,15,187
2024-01-14,C,16,407
2024-01-14,C,17,449
2024-01-14,C,18,504
2024-01-14,C,19,423
2024-01-14,C,20,269
2024-01-14,C,21,261
2024-01-14,C,22,302
2024-01-14,D,6,277
2024-01-14,D,7,444
2024-01-14,D,8,512
2024-01-14,D,9,449
2024-01-14,D,10,196
2024-01-14,D,11,196
2024-01-14,D,12,251
2024-01-14,D,13,264
2024-01-14,D,14,298
2024-01-14,D,15,285
2024-01-14,D,16,419
2024-01-14,D,17,456
2024-01-14,D,18,416
2024-01-14,D,19,364
2024-01-14,D,20,199
2024-01-14,D,21,311
2024-01-14,D,22,170
2024-01-14,E,6,251
2024-01-14,E,7,587
2024-01-14,E,8,486
2024-01-14,E,9,459
2024-01-14,E,10,192
2024-01-14,E,11,324
2024-01-14,E,12,308
2024-01-14,E,13,287
2024-01-14,E,14,259
2024-01-14,E,15,282
2024-01-14,E,16,410
2024-01-14,E,17,377
2024-01-14,E,18,454
2024-01-14,E,19,413
2024-01-14,E,20,280
2024-01-14,E,21,255
2024-01-14,E,22,278
2024-01-14,F,6,259
2024-01-14,F,7,464
2024-01-14,F,8,469
2024-01-14,F,9,586
2024-01-14,F,10,292
2024-01-14,F,11,363
2024-01-14,F,12,259
2024-01-14,F,13,247
2024-01-14,F,14,217
2024-01-14,F,15,324
2024-01-14,F,16,379
2024-01-14,F,17,488
2024-01-14,F,18,375
2024-01-14,F,19,451
2024-01-14,F,20,196
2024-01-14,F,21,242
2024-01-14,F,22,260
2024-01-15,A,6,176
2024-01-15,A,7,353
2024-01-15,A,8,353
2024-01-15,A,9,392
2024-01-15,A,10,116
2024-01-15,A,11,177
2024-01-15,A,12,250
2024-01-15,A,13,222
2024-01-15,A,14,250
2024-01-15,A,15,230
2024-01-15,A,16,276
2024-01-15,A,17,346
2024-01-15,A,18,324
2024-01-15,A,19,410
2024-01-15,A,20,232
2024-01-15,A,21,220
2024-01-15,A,22,226
2024-01-15,B,6,218
2024-01-15,B,7,377
2024-01-15,B,8,349
2024-01-15,B,9,381
2024-01-15,B,10,237
2024-01-15,B,11,242
2024-01-15,B,12,237
2024-01-15,B,13,260
2024-01-15,B,14,244
2024-01-15,B,15,225
2024-01-15,B,16,274
2024-01-15,B,17,274
2024-01-15,B,18,310
2024-01-15,B,19,321
2024-01-15,B,20,255
2024-01-15,B,21,88
2024-01-15,B,22,158
2024-01-15,C,6,192
2024-01-15,C,7,320
2024-01-15,C,8,328
2024-01-15,C,9,340
2024-01-15,C,10,162
2024-01-15,C,11,169
2024-01-15,C,12,254
2024-01-15,C,13,224
2024-01-15,C,14,230
2024-01-15,C,15,198
2024-01-15,C,16,360
2024-01-15,C,17,353
2024-01-15,C,18,343
2024-01-15,C,19,293
2024-01-15,C,20,182
2024-01-15,C,21,242
2024-01-15,C,22,179
2024-01-15,D,6,148
2024-01-15,D,7,338
2024-01-15,D,8,422
2024-01-15,D,9,338
2024-01-15,D,10,213
2024-01-15,D,11,175
2024-01-15,D,12,230
2024-01-15,D,13,221
2024-01-15,D,14,140
2024-01-15,D,15,210
2024-01-15,D,16,252
2024-01-15,D,17,297
2024-01-15,D,18,319
2024-01-15,D,19,393
2024-01-15,D,20,212
2024-01-15,D,21,169
2024-01-15,D,22,187
2024-01-15,E,6,236
2024-01-15,E,7,329
2024-01-15,E,8,403
2024-01-15,E,9,339
2024-01-15,E,10,163
2024-01-15,E,11,180
2024-01-15,E,12,135
2024-01-15,E,13,113
2024-01-15,E,14,196
2024-01-15,E,15,197
2024-01-15,E,16,330
2024-01-15,E,17,316
2024-01-15,E,18,413
2024-01-15,E,19,326
2024-01-15,E,20,144
2024-01-15,E,21,155
2024-01-15,E,22,200
2024-01-15,F,6,182
2024-01-15,F,7,310
2024-01-15,F,8,357
2024-01-15,F,9,358
2024-01-15,F,10,263
2024-01-15,F,11,163
2024-01-15,F,12,183
2024-01-15,F,13,263
2024-01-15,F,14,213
2024-01-15,F,15,163
2024-01-15,F,16,291
2024-01-15,F,17,271
2024-01-15,F,18,323
2024-01-15,F,19,361
2024-01-15,F,20,265
2024-01-15,F,21,140
2024-01-15,F,22,234
2024-01-16,A,6,206
2024-01-16,A,7,349
2024-01-16,A,8,343
2024-01-16,A,9,283
2024-01-16,A,10,225
2024-01-16,A,11,147
2024-01-16,A,12,170
2024-01-16,A,13,216
2024-01-16,A,14,127
2024-01-16,A,15,147
2024-01-16,A,16,368
2024-01-16,A,17,324
2024-01-16,A,18,293
2024-01-16,A,19,325
2024-01-16,A,20,226
2024-01-16,A,21,244
2024-01-16,A,22,155
2024-01-16,B,6,159
2024-01-16,B,7,384
2024-01-16,B,8,385
2024-01-16,B,9,306
2024-01-16,B,10,160
2024-01-16,B,11,192
2024-01-16,B,12,200
2024-01-16,B,13,202
2024-01-16,B,14,145
2024-01-16,B,15,201
2024-01-16,B,16,291
2024-01-16,B,17,273
2024-01-16,B,18,319
2024-01-16,B,19,315
2024-01-16,B,20,232
2024-01-16,B,21,165
2024-01-16,B,22,209
2024-01-16,C,6,137
2024-01-16,C,7,349
2024-01-16,C,8,378
2024-01-16,C,9,381
2024-01-16,C,10,222
2024-01-16,C,11,232
2024-01-16,C,12,182
2024-01-16,C,13,219
2024-01-16,C,14,274
2024-01-16,C,15,181
2024-01-16,C,16,375
2024-01-16,C,17,355
2024-01-16,C,18,309
2024-01-16,C,19,312
2024-01-16,C,20,204
2024-01-16,C,21,232
2024-01-16,C,22,216
2024-01-16,D,6,181
2024-01-16,D,7,276
2024-01-16,D,8,386
2024-01-16,D,9,282
2024-01-16,D,10,145
2024-01-16,D,11,183
2024-01-16,D,12,151
2024-01-16,D,13,212
2024-01-16,D,14,188
2024-01-16,D,15,231
2024-01-16,D,16,255
2024-01-16,D,17,293
2024-01-16,D,18,320
2024-01-16,D,19,321
2024-01-16,D,20,227
2024-01-16,D,21,163
2024-01-16,D,22,181
2024-01-16,E,6,220
2024-01-16,E,7,272
2024-01-16,E,8,375
2024-01-16,E,9,390
2024-01-16,E,10,146
2024-01-16,E,11,187
2024-01-16,E,12,259
2024-01-16,E,13,226
2024-01-16,E,14,217
2024-01-16,E,15,239
2024-01-16,E,16,392
2024-01-16,E,17,320
2024-01-16,E,18,303
2024-01-16,E,19,359
2024-01-16,E,20,192
2024-01-16,E,21,162
2024-01-16,E,22,178
2024-01-16,F,6,212
2024-01-16,F,7,342
2024-01-16,F,8,345
2024-01-16,F,9,318
2024-01-16,F,10,257
2024-01-16,F,11,186
2024-01-16,F,12,171
2024-01-16,F,13,175
2024-01-16,F,14,232
2024-01-16,F,15,222
2024-01-16,F,16,299
2024-01-16,F,17,321
2024-01-16,F,18,331
2024-01-16,F,19,291
2024-01-16,F,20,138
2024-01-16,F,21,220
2024-01-16,F,22,174
2024-01-17,A,6,217
2024-01-17,A,7,372
2024-01-17,A,8,362
2024-01-17,A,9,342
2024-01-17,A,10,174
2024-01-17,A,11,154
2024-01-17,A,12,175
2024-01-17,A,13,222
2024-01-17,A,14,255
2024-01-17,A,15,250
2024-01-17,A,16,325
2024-01-17,A,17,375
2024-01-17,A,18,307
2024-01-17,A,19,268
2024-01-17,A,20,276
2024-01-17,A,21,221
2024-01-17,A,22,138
2024-01-17,B,6,262
2024-01-17,B,7,330
2024-01-17,B,8,338
2024-01-17,B,9,400
2024-01-17,B,10,254
2024-01-17,B,11,159
2024-01-17,B,12,258
2024-01-17,B,13,234
2024-01-17,B,14,168
2024-01-17,B,15,190
2024-01-17,B,16,380
2024-01-17,B,17,257
2024-01-17,B,18,375
2024-01-17,B,19,353
2024-01-17,B,20,220
2024-01-17,B,21,205
2024-01-17,B,22,278
2024-01-17,C,6,284
2024-01-17,C,7,335
2024-01-17,C,8,384
2024-01-17,C,9,434
2024-01-17,C,10,168
2024-01-17,C,11,209
2024-01-17,C,12,240
2024-01-17,C,13,119
2024-01-17,C,14,233
2024-01-17,C,15,156
2024-01-17,C,16,327
2024-01-17,C,17,365
2024-01-17,C,18,224
2024-01-17,C,19,351
2024-01-17,C,20,281
2024-01-17,C,21,178
2024-01-17,C,22,223
2024-01-17,D,6,253
2024-01-17,D,7,296
2024-01-17,D,8,390
2024-01-17,D,9,400
2024-01-17,D,10,225
2024-01-17,D,11,203
2024-01-17,D,12,159
2024-01-17,D,13,255
2024-01-17,D,14,201
2024-01-17,D,15,163
2024-01-17,D,16,307
2024-01-17,D,17,334
2024-01-17,D,18,257
2024-01-17,D,19,320
2024-01-17,D,20,183
2024-01-17,D,21,253
2024-01-17,D,22,125
2024-01-17,E,6,237
2024-01-17,E,7,416
2024-01-17,E,8,286
2024-01-17,E,9,291
2024-01-17,E,10,271
2024-01-17,E,11,163
2024-01-17,E,12,323
2024-01-17,E,13,127
2024-01-17,E,14,206
2024-01-17,E,15,199
2024-01-17,E,16,311
2024-01-17,E,17,338
2024-01-17,E,18,340
2024-01-17,E,19,313
2024-01-17,E,20,159
2024-01-17,E,21,241
2024-01-17,E,22,225
2024-01-17,F,6,204
2024-01-17,F,7,383
2024-01-17,F,8,390
2024-01-17,F,9,329
2024-01-17,F,10,222
2024-01-17,F,11,177
2024-01-17,F,12,232
2024-01-17,F,13,192
2024-01-17,F,14,224
2024-01-17,F,15,182
2024-01-17,F,16,346
2024-01-17,F,17,280
2024-01-17,F,18,321
2024-01-17,F,19,359
2024-01-17,F,20,218
2024-01-17,F,21,207
2024-01-17,F,22,272
2024-01-18,A,6,240
2024-01-18,A,7,394
2024-01-18,A,8,386
2024-01-18,A,9,391
2024-01-18,A,10,266
2024-01-18,A,11,183
2024-01-18,A,12,240
2024-01-18,A,13,214
2024-01-18,A,14,184
2024-01-18,A,15,196
2024-01-18,A,16,328
2024-01-18,A,17,285
2024-01-18,A,18,354
2024-01-18,A,19,315
2024-01-18,A,20,203
2024-01-18,A,21,254
2024-01-18,A,22,205
2024-01-18,B,6,262
2024-01-18,B,7,339
2024-01-18,B,8,316
2024-01-18,B,9,348
2024-01-18,B,10,87
2024-01-18,B,11,236
2024-01-18,B,12,158
2024-01-18,B,13,175
2024-01-18,B,14,228
2024-01-18,B,15,204
2024-01-18,B,16,302
2024-01-18,B,17,238
2024-01-18,B,18,372
2024-01-18,B,19,348
2024-01-18,B,20,282
2024-01-18,B,21,176
2024-01-18,B,22,141
2024-01-18,C,6,239
2024-01-18,C,7,352
2024-01-18,C,8,385
2024-01-18,C,9,424
2024-01-18,C,10,215
2024-01-18,C,11,206
2024-01-18,C,12,209
2024-01-18,C,13,134
2024-01-18,C,14,244
2024-01-18,C,15,246
2024-01-18,C,16,341
2024-01-18,C,17,259
2024-01-18,C,18,315
2024-01-18,C,19,377
2024-01-18,C,20,177
2024-01-18,C,21,247
2024-01-18,C,22,202
2024-01-18,D,6,228
2024-01-18,D,7,343
2024-01-18,D,8,363
2024-01-18,D,9,377
2024-01-18,D,10,156
2024-01-18,D,11,210
2024-01-18,D,12,92
2024-01-18,D,13,175
2024-01-18,D,14,221
2024-01-18,D,15,244
2024-01-18,D,16,338
2024-01-18,D,17,264
2024-01-18,D,18,361
2024-01-18,D,19,274
2024-01-18,D,20,224
2024-01-18,D,21,155
2024-01-18,D,22,169
2024-01-18,E,6,161
2024-01-18,E,7,365
2024-01-18,E,8,352
2024-01-18,E,9,380
2024-01-18,E,10,199
2024-01-18,E,11,139
2024-01-18,E,12,211
2024-01-18,E,13,129
2024-01-18,E,14,164
2024-01-18,E,15,185
2024-01-18,E,16,302
2024-01-18,E,17,254
2024-01-18,E,18,374
2024-01-18,E,19,385
2024-01-18,E,20,290
2024-01-18,E,21,245
2024-01-18,E,22,184
2024-01-18,F,6,183
2024-01-18,F,7,341
2024-01-18,F,8,439
2024-01-18,F,9,355
2024-01-18,F,10,250
2024-01-18,F,11,247
2024-01-18,F,12,207
2024-01-18,F,13,141
2024-01-18,F,14,196
2024-01-18,F,15,205
2024-01-18,F,16,371
2024-01-18,F,17,320
2024-01-18,F,18,271
2024-01-18,F,19,359
2024-01-18,F,20,190
2024-01-18,F,21,98
2024-01-18,F,22,212
2024-01-19,A,6,220
2024-01-19,A,7,326
2024-01-19,A,8,352
2024-01-19,A,9,386
2024-01-19,A,10,213
2024-01-19,A,11,137
2024-01-19,A,12,250
2024-01-19,A,13,268
2024-01-19,A,14,179
2024-01-19,A,15,123
2024-01-19,A,16,350
2024-01-19,A,17,293
2024-01-19,A,18,341
2024-01-19,A,19,408
2024-01-19,A,20,138
2024-01-19,A,21,168
2024-01-19,A,22,192
2024-01-19,B,6,251
2024-01-19,B,7,502
2024-01-19,B,8,369
2024-01-19,B,9,294
2024-01-19,B,10,186
2024-01-19,B,11,169
2024-01-19,B,12,228
2024-01-19,B,13,215
2024-01-19,B,14,158
2024-01-19,B,15,166
2024-01-19,B,16,305
2024-01-19,B,17,310
2024-01-19,B,18,318
2024-01-19,B,19,321
2024-01-19,B,20,249
2024-01-19,B,21,184
2024-01-19,B,22,178
2024-01-19,C,6,146
2024-01-19,C,7,351
2024-01-19,C,8,370
2024-01-19,C,9,291
2024-01-19,C,10,186
2024-01-19,C,11,246
2024-01-19,C,12,225
2024-01-19,C,13,214
2024-01-19,C,14,224
2024-01-19,C,15,177
2024-01-19,C,16,291
2024-01-19,C,17,370
2024-01-19,C,18,353
2024-01-19,C,19,290
2024-01-19,C,20,124
2024-01-19,C,21,170
2024-01-19,C,22,221
2024-01-19,D,6,173
2024-01-19,D,7,373
2024-01-19,D,8,416
2024-01-19,D,9,356
2024-01-19,D,10,209
2024-01-19,D,11,227
2024-01-19,D,12,156
2024-01-19,D,13,169
2024-01-19,D,14,229
2024-01-19,D,15,201
2024-01-19,D,16,324
2024-01-19,D,17,321
2024-01-19,D,18,359
2024-01-19,D,19,337
2024-01-19,D,20,217
2024-01-19,D,21,248
2024-01-19,D,22,264
2024-01-19,E,6,289
2024-01-19,E,7,336
2024-01-19,E,8,458
2024-01-19,E,9,316
2024-01-19,E,10,277
2024-01-19,E,11,174
2024-01-19,E,12,197
2024-01-19,E,13,200
2024-01-19,E,14,165
2024-01-19,E,15,203
2024-01-19,E,16,287
2024-01-19,E,17,270
2024-01-19,E,18,318
2024-01-19,E,19,383
2024-01-19,E,20,189
2024-01-19,E,21,237
2024-01-19,E,22,166
2024-01-19,F,6,148
2024-01-19,F,7,378
2024-01-19,F,8,430
2024-01-19,F,9,368
2024-01-19,F,10,233
2024-01-19,F,11,259
2024-01-19,F,12,198
2024-01-19,F,13,193
2024-01-19,F,14,218
2024-01-19,F,15,226
2024-01-19,F,16,264
2024-01-19,F,17,331
2024-01-19,F,18,319
2024-01-19,F,19,288
2024-01-19,F,20,197
2024-01-19,F,21,153
2024-01-19,F,22,139
2024-01-20,A,6,262
2024-01-20,A,7,504
2024-01-20,A,8,454
2024-01-20,A,9,429
2024-01-20,A,10,227
2024-01-20,A,11,281
2024-01-20,A,12,326
2024-01-20,A,13,290
2024-01-20,A,14,312
2024-01-20,A,15,218
2024-01-20,A,16,413
2024-01-20,A,17,456
2024-01-20,A,18,360
2024-01-20,A,19,389
2024-01-20,A,20,297
2024-01-20,A,21,270
2024-01-20,A,22,221
2024-01-20,B,6,194
2024-01-20,B,7,521
2024-01-20,B,8,385
2024-01-20,B,9,493
2024-01-20,B,10,238
2024-01-20,B,11,301
2024-01-20,B,12,218
2024-01-20,B,13,364
2024-01-20,B,14,276
2024-01-20,B,15,282
2024-01-20,B,16,385
2024-01-20,B,17,410
2024-01-20,B,18,411
2024-01-20,B,19,487
2024-01-20,B,20,276
2024-01-20,B,21,281
2024-01-20,B,22,281
2024-01-20,C,6,285
2024-01-20,C,7,412
2024-01-20,C,8,549
2024-01-20,C,9,432
2024-01-20,C,10,258
2024-01-20,C,11,321
2024-01-20,C,12,337
2024-01-20,C,13,292
2024-01-20,C,14,239
2024-01-20,C,15,265
2024-01-20,C,16,422
2024-01-20,C,17,424
2024-01-20,C,18,366
2024-01-20,C,19,466
2024-01-20,C,20,265
2024-01-20,C,21,231
2024-01-20,C,22,240
2024-01-20,D,6,270
2024-01-20,D,7,411
2024-01-20,D,8,503
2024-01-20,D,9,477
2024-01-20,D,10,322
2024-01-20,D,11,263
2024-01-20,D,12,216
2024-01-20,D,13,212
2024-01-20,D,14,244
2024-01-20,D,15,248
2024-01-20,D,16,393
2024-01-20,D,17,421
2024-01-20,D,18,392
2024-01-20,D,19,426
2024-01-20,D,20,239
2024-01-20,D,21,285
2024-01-20,D,22,247
2024-01-20,E,6,309
2024-01-20,E,7,494
2024-01-20,E,8,475
2024-01-20,E,9,459
2024-01-20,E,10,199
2024-01-20,E,11,316
2024-01-20,E,12,232
2024-01-20,E,13,263
2024-01-20,E,14,273
2024-01-20,E,15,252
2024-01-20,E,16,470
2024-01-20,E,17,367
2024-01-20,E,18,485
2024-01-20,E,19,442
2024-01-20,E,20,250
2024-01-20,E,21,250
2024-01-20,E,22,171
2024-01-20,F,6,226
2024-01-20,F,7,453
2024-01-20,F,8,475
2024-01-20,F,9,518
2024-01-20,F,10,341
2024-01-20,F,11,270
2024-01-20,F,12,268
2024-01-20,F,13,240
2024-01-20,F,14,191
2024-01-20,F,15,235
2024-01-20,F,16,407
2024-01-20,F,17,455
2024-01-20,F,18,436
2024-01-20,F,19,424
2024-01-20,F,20,236
2024-01-20,F,21,180
2024-01-20,F,22,183
2024-01-21,A,6,193
2024-01-21,A,7,456
2024-01-21,A,8,507
2024-01-21,A,9,506
2024-01-21,A,10,291
2024-01-21,A,11,239
2024-01-21,A,12,305
2024-01-21,A,13,222
2024-01-21,A,14,294
2024-01-21,A,15,193
2024-01-21,A,16,368
2024-01-21,A,17,482
2024-01-21,A,18,407
2024-01-21,A,19,388
2024-01-21,A,20,304
2024-01-21,A,21,308
2024-01-21,A,22,242
2024-01-21,B,6,271
2024-01-21,B,7,473
2024-01-21,B,8,354
2024-01-21,B,9,412
2024-01-21,B,10,297
2024-01-21,B,11,226
2024-01-21,B,12,281
2024-01-21,B,13,270
2024-01-21,B,14,308
2024-01-21,B,15,205
2024-01-21,B,16,431
2024-01-21,B,17,413
2024-01-21,B,18,384
2024-01-21,B,19,384
2024-01-21,B,20,269
2024-01-21,B,21,285
2024-01-21,B,22,262
2024-01-21,C,6,263
2024-01-21,C,7,448
2024-01-21,C,8,450
2024-01-21,C,9,436
2024-01-21,C,10,239
2024-01-21,C,11,283
2024-01-21,C,12,288
2024-01-21,C,13,208
2024-01-21,C,14,224
2024-01-21,C,15,231
2024-01-21,C,16,413
2024-01-21,C,17,348
2024-01-21,C,18,380
2024-01-21,C,19,360
2024-01-21,C,20,276
2024-01-21,C,21,258
2024-01-21,C,22,241
2024-01-21,D,6,217
2024-01-21,D,7,450
2024-01-21,D,8,445
2024-01-21,D,9,533
2024-01-21,D,10,299
2024-01-21,D,11,232
2024-01-21,D,12,266
2024-01-21,D,13,297
2024-01-21,D,14,232
2024-01-21,D,15,203
2024-01-21,D,16,344
2024-01-21,D,17,466
2024-01-21,D,18,408
2024-01-21,D,19,427
2024-01-21,D,20,237
2024-01-21,D,21,209
2024-01-21,D,22,216
2024-01-21,E,6,206
2024-01-21,E,7,501
2024-01-21,E,8,527
2024-01-21,E,9,469
2024-01-21,E,10,199
2024-01-21,E,11,279
2024-01-21,E,12,310
2024-01-21,E,13,298
2024-01-21,E,14,258
2024-01-21,E,15,250
2024-01-21,E,16,414
2024-01-21,E,17,465
2024-01-21,E,18,446
2024-01-21,E,19,400
2024-01-21,E,20,243
2024-01-21,E,21,240
2024-01-21,E,22,217
2024-01-21,F,6,314
2024-01-21,F,7,436
2024-01-21,F,8,487
2024-01-21,F,9,441
2024-01-21,F,10,240
2024-01-21,F,11,255
2024-01-21,F,12,281
2024-01-21,F,13,249
2024-01-21,F,14,214
2024-01-21,F,15,260
2024-01-21,F,16,385
2024-01-21,F,17,477
2024-01-21,F,18,405
2024-01-21,F,19,389
2024-01-21,F,20,338
2024-01-21,F,21,289
2024-01-21,F,22,224
2024-01-22,A,6,168
2024-01-22,A,7,378
2024-01-22,A,8,361
2024-01-22,A,9,395
2024-01-22,A,10,173
2024-01-22,A,11,228
2024-01-22,A,12,110
