date,terminal,hour,wait_time_minutes
2024-01-10,A,18,38.3
2024-01-10,A,19,33.6
2024-01-10,A,20,19.3
2024-01-10,A,21,18.9
2024-01-10,A,22,13.7
2024-01-10,B,6,21.2
2024-01-10,B,7,35.5
2024-01-10,B,8,45.7
2024-01-10,B,9,42.6
2024-01-10,B,10,16.7
2024-01-10,B,11,16.2
2024-01-10,B,12,17.2
2024-01-10,B,13,18.9
2024-01-10,B,14,20.2
2024-01-10,B,15,12.3
2024-01-10,B,16,35.3
2024-01-10,B,17,31.3
2024-01-10,B,18,30.5
2024-01-10,B,19,28.6
2024-01-10,B,20,19.7
2024-01-10,B,21,18.6
2024-01-10,B,22,12.4
2024-01-10,C,6,10.9
2024-01-10,C,7,35.3
2024-01-10,C,8,45.7
2024-01-10,C,9,47.1
2024-01-10,C,10,22.4
2024-01-10,C,11,18.0
2024-01-10,C,12,12.3
2024-01-10,C,13,14.0
2024-01-10,C,14,12.3
2024-01-10,C,15,22.9
2024-01-10,C,16,26.3
2024-01-10,C,17,32.4
2024-01-10,C,18,27.3
2024-01-10,C,19,43.2
2024-01-10,C,20,14.8
2024-01-10,C,21,12.5
2024-01-10,C,22,17.3
2024-01-10,D,6,13.4
2024-01-10,D,7,22.9
2024-01-10,D,8,40.6
2024-01-10,D,9,50.6
2024-01-10,D,10,14.1
2024-01-10,D,11,19.4
2024-01-10,D,12,19.0
2024-01-10,D,13,16.1
2024-01-10,D,14,23.8
2024-01-10,D,15,16.0
2024-01-10,D,16,26.3
2024-01-10,D,17,27.7
2024-01-10,D,18,26.3
2024-01-10,D,19,32.7
2024-01-10,D,20,18.8
2024-01-10,D,21,18.8
2024-01-10,D,22,16.8
2024-01-10,E,6,12.0
2024-01-10,E,7,25.4
2024-01-10,E,8,39.3
2024-01-10,E,9,37.7
2024-01-10,E,10,14.2
2024-01-10,E,11,10.2
2024-01-10,E,12,16.9
2024-01-10,E,13,20.8
2024-01-10,E,14,13.3
2024-01-10,E,15,15.3
2024-01-10,E,16,29.1
2024-01-10,E,17,36.2
2024-01-10,E,18,30.9
2024-01-10,E,19,25.1
2024-01-10,E,20,12.2
2024-01-10,E,21,19.1
2024-01-10,E,22,16.7
2024-01-10,F,6,10.1
2024-01-10,F,7,37.1
2024-01-10,F,8,36.7
2024-01-10,F,9,28.0
2024-01-10,F,10,14.7
2024-01-10,F,11,16.5
2024-01-10,F,12,24.4
2024-01-10,F,13,12.0
2024-01-10,F,14,19.6
2024-01-10,F,15,12.4
2024-01-10,F,16,29.7
2024-01-10,F,17,24.8
2024-01-10,F,18,29.1
2024-01-10,F,19,39.3
2024-01-10,F,20,21.4
2024-01-10,F,21,11.0
2024-01-10,F,22,17.3
2024-01-11,A,6,14.6
2024-01-11,A,7,40.6
2024-01-11,A,8,42.7
2024-01-11,A,9,36.4
2024-01-11,A,10,15.7
2024-01-11,A,11,20.3
2024-01-11,A,12,15.9
2024-01-11,A,13,18.4
2024-01-11,A,14,15.6
2024-01-11,A,15,12.2
2024-01-11,A,16,47.8
2024-01-11,A,17,39.3
2024-01-11,A,18,29.3
2024-01-11,A,19,43.5
2024-01-11,A,20,11.2
2024-01-11,A,21,20.9
2024-01-11,A,22,15.8
2024-01-11,B,6,13.4
2024-01-11,B,7,52.9
2024-01-11,B,8,44.6
2024-01-11,B,9,40.9
2024-01-11,B,10,16.0
2024-01-11,B,11,17.7
2024-01-11,B,12,17.1
2024-01-11,B,13,17.3
2024-01-11,B,14,11.0
2024-01-11,B,15,17.1
2024-01-11,B,16,56.6
2024-01-11,B,17,38.3
2024-01-11,B,18,41.0
2024-01-11,B,19,35.1
2024-01-11,B,20,21.2
2024-01-11,B,21,14.0
2024-01-11,B,22,17.1
2024-01-11,C,6,19.0
2024-01-11,C,7,31.8
2024-01-11,C,8,44.3
2024-01-11,C,9,40.6
2024-01-11,C,10,10.5
2024-01-11,C,11,16.4
2024-01-11,C,12,11.0
2024-01-11,C,13,15.3
2024-01-11,C,14,15.3
2024-01-11,C,15,14.2
2024-01-11,C,16,29.1
2024-01-11,C,17,24.4
2024-01-11,C,18,43.5
2024-01-11,C,19,42.0
2024-01-11,C,20,15.4
2024-01-11,C,21,26.9
2024-01-11,C,22,22.0
2024-01-11,D,6,14.8
2024-01-11,D,7,44.0
2024-01-11,D,8,31.8
2024-01-11,D,9,48.8
2024-01-11,D,10,14.7
2024-01-11,D,11,15.2
2024-01-11,D,12,22.3
2024-01-11,D,13,16.8
2024-01-11,D,14,13.6
2024-01-11,D,15,18.0
2024-01-11,D,16,26.2
2024-01-11,D,17,28.6
2024-01-11,D,18,39.3
2024-01-11,D,19,45.7
2024-01-11,D,20,15.8
2024-01-11,D,21,13.0
2024-01-11,D,22,18.6
2024-01-11,E,6,7.5
2024-01-11,E,7,54.2
2024-01-11,E,8,38.8
2024-01-11,E,9,38.5
2024-01-11,E,10,18.3
2024-01-11,E,11,18.7
2024-01-11,E,12,18.7
2024-01-11,E,13,17.7
2024-01-11,E,14,24.8
2024-01-11,E,15,10.5
2024-01-11,E,16,51.4
2024-01-11,E,17,38.5
2024-01-11,E,18,36.6
2024-01-11,E,19,29.0
2024-01-11,E,20,20.2
2024-01-11,E,21,17.3
2024-01-11,E,22,13.3
2024-01-11,F,6,18.7
2024-01-11,F,7,34.7
2024-01-11,F,8,38.5
2024-01-11,F,9,31.4
2024-01-11,F,10,7.5
2024-01-11,F,11,20.0
2024-01-11,F,12,18.2
2024-01-11,F,13,14.6
2024-01-11,F,14,14.3
2024-01-11,F,15,23.3
2024-01-11,F,16,42.4
2024-01-11,F,17,38.3
2024-01-11,F,18,37.0
2024-01-11,F,19,30.8
2024-01-11,F,20,12.9
2024-01-11,F,21,16.7
2024-01-11,F,22,19.1
2024-01-12,A,6,15.6
2024-01-12,A,7,40.6
2024-01-12,A,8,40.6
2024-01-12,A,9,35.9
2024-01-12,A,10,18.0
2024-01-12,A,11,16.8
2024-01-12,A,12,17.5
2024-01-12,A,13,16.5
2024-01-12,A,14,6.9
2024-01-12,A,15,10.4
2024-01-12,A,16,36.8
2024-01-12,A,17,49.5
2024-01-12,A,18,44.2
2024-01-12,A,19,32.6
2024-01-12,A,20,9.6
2024-01-12,A,21,15.2
2024-01-12,A,22,14.7
2024-01-12,B,6,13.6
2024-01-12,B,7,31.9
2024-01-12,B,8,38.2
2024-01-12,B,9,39.9
2024-01-12,B,10,12.0
2024-01-12,B,11,18.4
2024-01-12,B,12,15.6
2024-01-12,B,13,13.0
2024-01-12,B,14,15.4
2024-01-12,B,15,20.2
2024-01-12,B,16,31.1
2024-01-12,B,17,29.8
2024-01-12,B,18,34.2
2024-01-12,B,19,37.3
2024-01-12,B,20,10.5
2024-01-12,B,21,14.8
2024-01-12,B,22,18.8
2024-01-12,C,6,23.4
2024-01-12,C,7,42.3
2024-01-12,C,8,49.8
2024-01-12,C,9,37.1
2024-01-12,C,10,13.2
2024-01-12,C,11,16.8
2024-01-12,C,12,9.7
2024-01-12,C,13,17.2
2024-01-12,C,14,10.0
2024-01-12,C,15,15.4
2024-01-12,C,16,38.9
2024-01-12,C,17,27.7
2024-01-12,C,18,37.3
2024-01-12,C,19,31.7
2024-01-12,C,20,19.6
2024-01-12,C,21,14.0
2024-01-12,C,22,15.4
2024-01-12,D,6,16.7
2024-01-12,D,7,38.3
2024-01-12,D,8,45.2
2024-01-12,D,9,52.3
2024-01-12,D,10,15.9
2024-01-12,D,11,23.9
2024-01-12,D,12,11.8
2024-01-12,D,13,22.4
2024-01-12,D,14,16.2
2024-01-12,D,15,12.5
2024-01-12,D,16,38.2
2024-01-12,D,17,27.7
2024-01-12,D,18,34.6
2024-01-12,D,19,37.2
2024-01-12,D,20,15.7
2024-01-12,D,21,18.1
2024-01-12,D,22,17.2
2024-01-12,E,6,9.5
2024-01-12,E,7,48.8
2024-01-12,E,8,36.2
2024-01-12,E,9,29.5
2024-01-12,E,10,10.5
2024-01-12,E,11,18.5
2024-01-12,E,12,13.2
2024-01-12,E,13,14.4
2024-01-12,E,14,9.9
2024-01-12,E,15,14.2
2024-01-12,E,16,42.3
2024-01-12,E,17,45.0
2024-01-12,E,18,43.7
2024-01-12,E,19,38.1
2024-01-12,E,20,13.7
2024-01-12,E,21,10.1
2024-01-12,E,22,9.3
2024-01-12,F,6,20.7
2024-01-12,F,7,44.3
2024-01-12,F,8,32.1
2024-01-12,F,9,37.0
2024-01-12,F,10,15.0
2024-01-12,F,11,19.7
2024-01-12,F,12,18.2
2024-01-12,F,13,21.3
2024-01-12,F,14,12.0
2024-01-12,F,15,13.7
2024-01-12,F,16,39.8
2024-01-12,F,17,28.5
2024-01-12,F,18,33.8
2024-01-12,F,19,32.7
2024-01-12,F,20,19.8
2024-01-12,F,21,18.0
2024-01-12,F,22,14.4
2024-01-13,A,6,16.9
2024-01-13,A,7,40.0
2024-01-13,A,8,51.7
2024-01-13,A,9,53.4
2024-01-13,A,10,23.6
2024-01-13,A,11,17.9
2024-01-13,A,12,24.1
2024-01-13,A,13,22.8
2024-01-13,A,14,13.1
2024-01-13,A,15,15.0
2024-01-13,A,16,46.3
2024-01-13,A,17,38.5
2024-01-13,A,18,43.4
2024-01-13,A,19,57.5
2024-01-13,A,20,21.4
2024-01-13,A,21,27.7
2024-01-13,A,22,20.6
2024-01-13,B,6,18.0
2024-01-13,B,7,64.7
2024-01-13,B,8,45.6
2024-01-13,B,9,40.1
2024-01-13,B,10,15.8
2024-01-13,B,11,21.4
2024-01-13,B,12,21.7
2024-01-13,B,13,29.9
2024-01-13,B,14,26.2
2024-01-13,B,15,19.7
2024-01-13,B,16,57.5
2024-01-13,B,17,48.9
2024-01-13,B,18,42.0
2024-01-13,B,19,48.7
2024-01-13,B,20,22.4
2024-01-13,B,21,25.5
2024-01-13,B,22,22.2
2024-01-13,C,6,19.1
2024-01-13,C,7,54.3
2024-01-13,C,8,65.7
2024-01-13,C,9,55.0
2024-01-13,C,10,25.5
2024-01-13,C,11,17.6
2024-01-13,C,12,23.8
2024-01-13,C,13,18.6
2024-01-13,C,14,24.0
2024-01-13,C,15,20.8
2024-01-13,C,16,41.9
2024-01-13,C,17,33.6
2024-01-13,C,18,39.4
2024-01-13,C,19,27.9
2024-01-13,C,20,22.1
2024-01-13,C,21,18.0
2024-01-13,C,22,19.1
2024-01-13,D,6,21.0
2024-01-13,D,7,47.4
2024-01-13,D,8,52.4
2024-01-13,D,9,49.9
2024-01-13,D,10,30.9
2024-01-13,D,11,22.6
2024-01-13,D,12,17.0
2024-01-13,D,13,22.2
2024-01-13,D,14,25.7
2024-01-13,D,15,27.2
2024-01-13,D,16,49.4
2024-01-13,D,17,54.9
2024-01-13,D,18,47.0
2024-01-13,D,19,40.4
2024-01-13,D,20,21.2
2024-01-13,D,21,13.2
2024-01-13,D,22,20.4
2024-01-13,E,6,23.5
2024-01-13,E,7,58.4
2024-01-13,E,8,59.3
2024-01-13,E,9,56.5
2024-01-13,E,10,19.8
2024-01-13,E,11,16.9
2024-01-13,E,12,18.9
2024-01-13,E,13,14.1
2024-01-13,E,14,25.8
2024-01-13,E,15,24.2
2024-01-13,E,16,49.3
2024-01-13,E,17,42.2
2024-01-13,E,18,48.1
2024-01-13,E,19,56.8
2024-01-13,E,20,27.5
2024-01-13,E,21,18.5
2024-01-13,E,22,13.2
2024-01-13,F,6,16.7
2024-01-13,F,7,38.1
2024-01-13,F,8,59.2
2024-01-13,F,9,52.2
2024-01-13,F,10,17.9
2024-01-13,F,11,23.9
2024-01-13,F,12,22.9
2024-01-13,F,13,17.8
2024-01-13,F,14,27.5
2024-01-13,F,15,25.4
2024-01-13,F,16,39.1
2024-01-13,F,17,47.8
2024-01-13,F,18,29.3
2024-01-13,F,19,25.7
2024-01-13,F,20,27.5
2024-01-13,F,21,13.8
2024-01-13,F,22,17.5
2024-01-14,A,6,21.7
2024-01-14,A,7,65.8
2024-01-14,A,8,52.1
2024-01-14,A,9,56.1
2024-01-14,A,10,21.1
2024-01-14,A,11,16.4
2024-01-14,A,12,16.3
2024-01-14,A,13,19.0
2024-01-14,A,14,21.3
2024-01-14,A,15,22.2
2024-01-14,A,16,29.5
2024-01-14,A,17,54.6
2024-01-14,A,18,48.5
2024-01-14,A,19,40.0
2024-01-14,A,20,19.1
2024-01-14,A,21,22.6
2024-01-14,A,22,19.9
2024-01-14,B,6,13.8
2024-01-14,B,7,51.3
2024-01-14,B,8,48.8
2024-01-14,B,9,55.7
2024-01-14,B,10,24.1
2024-01-14,B,11,21.3
2024-01-14,B,12,23.5
2024-01-14,B,13,16.9
2024-01-14,B,14,15.2
2024-01-14,B,15,24.2
2024-01-14,B,16,57.5
2024-01-14,B,17,41.4
2024-01-14,B,18,44.2
2024-01-14,B,19,53.0
2024-01-14,B,20,20.6
2024-01-14,B,21,25.1
2024-01-14,B,22,29.8
2024-01-14,C,6,18.1
2024-01-14,C,7,63.6
2024-01-14,C,8,49.9
2024-01-14,C,9,61.7
2024-01-14,C,10,14.9
2024-01-14,C,11,21.3
2024-01-14,C,12,14.4
2024-01-14,C,13,12.6
2024-01-14,C,14,31.8
2024-01-14,C,15,14.0
2024-01-14,C,16,39.8
2024-01-14,C,17,45.9
2024-01-14,C,18,71.9
2024-01-14,C,19,56.7
2024-01-14,C,20,20.8
2024-01-14,C,21,23.6
2024-01-14,C,22,20.3
2024-01-14,D,6,23.9
2024-01-14,D,7,46.5
2024-01-14,D,8,61.1
2024-01-14,D,9,39.9
2024-01-14,D,10,14.3
2024-01-14,D,11,16.1
2024-01-14,D,12,20.6
2024-01-14,D,13,16.5
2024-01-14,D,14,20.4
2024-01-14,D,15,24.2
2024-01-14,D,16,49.1
2024-01-14,D,17,56.1
2024-01-14,D,18,47.9
2024-01-14,D,19,34.3
2024-01-14,D,20,15.1
2024-01-14,D,21,26.9
2024-01-14,D,22,11.6
2024-01-14,E,6,16.7
2024-01-14,E,7,62.8
2024-01-14,E,8,56.6
2024-01-14,E,9,37.2
2024-01-14,E,10,14.8
2024-01-14,E,11,27.9
2024-01-14,E,12,27.3
2024-01-14,E,13,19.5
2024-01-14,E,14,21.9
2024-01-14,E,15,25.9
2024-01-14,E,16,50.1
2024-01-14,E,17,39.6
2024-01-14,E,18,32.7
2024-01-14,E,19,47.7
2024-01-14,E,20,27.7
2024-01-14,E,21,22.9
2024-01-14,E,22,24.8
2024-01-14,F,6,21.2
2024-01-14,F,7,59.0
2024-01-14,F,8,54.9
2024-01-14,F,9,48.4
2024-01-14,F,10,26.5
2024-01-14,F,11,25.3
2024-01-14,F,12,20.9
2024-01-14,F,13,22.0
2024-01-14,F,14,15.4
2024-01-14,F,15,22.1
2024-01-14,F,16,45.5
2024-01-14,F,17,45.5
2024-01-14,F,18,40.8
2024-01-14,F,19,59.1
2024-01-14,F,20,19.5
2024-01-14,F,21,14.2
2024-01-14,F,22,20.1
2024-01-15,A,6,16.8
2024-01-15,A,7,37.2
2024-01-15,A,8,44.2
2024-01-15,A,9,49.6
2024-01-15,A,10,8.4
2024-01-15,A,11,15.1
2024-01-15,A,12,21.5
2024-01-15,A,13,20.2
2024-01-15,A,14,15.1
2024-01-15,A,15,22.0
2024-01-15,A,16,34.1
2024-01-15,A,17,32.2
2024-01-15,A,18,35.6
2024-01-15,A,19,51.7
2024-01-15,A,20,15.6
2024-01-15,A,21,15.2
2024-01-15,A,22,18.1
2024-01-15,B,6,16.3
2024-01-15,B,7,43.8
2024-01-15,B,8,43.9
2024-01-15,B,9,44.4
2024-01-15,B,10,18.9
2024-01-15,B,11,21.8
2024-01-15,B,12,18.7
2024-01-15,B,13,18.5
2024-01-15,B,14,22.9
2024-01-15,B,15,11.5
2024-01-15,B,16,31.0
2024-01-15,B,17,29.0
2024-01-15,B,18,29.9
2024-01-15,B,19,37.6
2024-01-15,B,20,21.8
2024-01-15,B,21,6.2
2024-01-15,B,22,10.0
2024-01-15,C,6,12.4
2024-01-15,C,7,45.6
2024-01-15,C,8,47.3
2024-01-15,C,9,38.2
2024-01-15,C,10,10.3
2024-01-15,C,11,13.2
2024-01-15,C,12,13.6
2024-01-15,C,13,18.8
2024-01-15,C,14,15.7
2024-01-15,C,15,13.0
2024-01-15,C,16,46.2
2024-01-15,C,17,38.6
2024-01-15,C,18,43.4
2024-01-15,C,19,38.8
2024-01-15,C,20,14.4
2024-01-15,C,21,19.3
2024-01-15,C,22,16.6
2024-01-15,D,6,10.9
2024-01-15,D,7,44.4
2024-01-15,D,8,32.9
2024-01-15,D,9,35.8
2024-01-15,D,10,17.5
2024-01-15,D,11,11.5
2024-01-15,D,12,19.4
2024-01-15,D,13,18.1
2024-01-15,D,14,10.0
2024-01-15,D,15,14.9
2024-01-15,D,16,24.5
2024-01-15,D,17,25.4
2024-01-15,D,18,44.4
2024-01-15,D,19,42.6
2024-01-15,D,20,13.5
2024-01-15,D,21,13.3
2024-01-15,D,22,15.5
2024-01-15,E,6,16.6
2024-01-15,E,7,34.8
2024-01-15,E,8,54.0
2024-01-15,E,9,31.3
2024-01-15,E,10,11.9
2024-01-15,E,11,10.1
2024-01-15,E,12,13.8
2024-01-15,E,13,9.9
2024-01-15,E,14,15.6
2024-01-15,E,15,14.1
2024-01-15,E,16,32.7
2024-01-15,E,17,34.0
2024-01-15,E,18,49.7
2024-01-15,E,19,30.7
2024-01-15,E,20,10.7
2024-01-15,E,21,14.0
2024-01-15,E,22,19.9
2024-01-15,F,6,15.7
2024-01-15,F,7,31.3
2024-01-15,F,8,39.1
2024-01-15,F,9,42.6
2024-01-15,F,10,20.1
2024-01-15,F,11,14.4
2024-01-15,F,12,13.0
2024-01-15,F,13,26.1
2024-01-15,F,14,16.8
2024-01-15,F,15,11.8
2024-01-15,F,16,35.5
2024-01-15,F,17,25.9
2024-01-15,F,18,37.0
2024-01-15,F,19,48.9
2024-01-15,F,20,17.3
2024-01-15,F,21,13.2
2024-01-15,F,22,15.1
2024-01-16,A,6,18.5
2024-01-16,A,7,33.5
2024-01-16,A,8,45.3
2024-01-16,A,9,29.0
2024-01-16,A,10,17.0
2024-01-16,A,11,10.1
2024-01-16,A,12,8.7
2024-01-16,A,13,14.3
2024-01-16,A,14,7.6
2024-01-16,A,15,8.2
2024-01-16,A,16,43.0
2024-01-16,A,17,44.6
2024-01-16,A,18,41.7
2024-01-16,A,19,30.1
2024-01-16,A,20,17.8
2024-01-16,A,21,22.9
2024-01-16,A,22,10.0
2024-01-16,B,6,15.0
2024-01-16,B,7,50.9
2024-01-16,B,8,30.5
2024-01-16,B,9,22.2
2024-01-16,B,10,12.0
2024-01-16,B,11,17.5
2024-01-16,B,12,12.4
2024-01-16,B,13,11.2
2024-01-16,B,14,11.7
2024-01-16,B,15,17.6
2024-01-16,B,16,29.3
2024-01-16,B,17,27.8
2024-01-16,B,18,39.1
2024-01-16,B,19,30.7
2024-01-16,B,20,16.3
2024-01-16,B,21,13.7
2024-01-16,B,22,17.7
2024-01-16,C,6,10.6
2024-01-16,C,7,47.8
2024-01-16,C,8,47.1
2024-01-16,C,9,40.4
2024-01-16,C,10,14.3
2024-01-16,C,11,21.3
2024-01-16,C,12,16.8
2024-01-16,C,13,17.3
2024-01-16,C,14,22.8
2024-01-16,C,15,16.0
2024-01-16,C,16,52.1
2024-01-16,C,17,45.1
2024-01-16,C,18,36.9
2024-01-16,C,19,39.8
2024-01-16,C,20,19.1
2024-01-16,C,21,19.3
2024-01-16,C,22,19.7
2024-01-16,D,6,13.0
2024-01-16,D,7,35.7
2024-01-16,D,8,38.9
2024-01-16,D,9,26.8
2024-01-16,D,10,11.4
2024-01-16,D,11,11.7
2024-01-16,D,12,11.0
2024-01-16,D,13,17.9
2024-01-16,D,14,15.7
2024-01-16,D,15,20.3
2024-01-16,D,16,31.4
2024-01-16,D,17,34.7
2024-01-16,D,18,31.3
2024-01-16,D,19,40.9
2024-01-16,D,20,17.9
2024-01-16,D,21,13.5
2024-01-16,D,22,14.7
2024-01-16,E,6,21.8
2024-01-16,E,7,25.0
2024-01-16,E,8,39.8
2024-01-16,E,9,47.2
2024-01-16,E,10,11.7
2024-01-16,E,11,13.9
2024-01-16,E,12,14.8
2024-01-16,E,13,17.3
2024-01-16,E,14,18.3
2024-01-16,E,15,20.7
2024-01-16,E,16,42.8
2024-01-16,E,17,36.8
2024-01-16,E,18,28.1
2024-01-16,E,19,42.6
2024-01-16,E,20,15.4
2024-01-16,E,21,13.3
2024-01-16,E,22,13.8
2024-01-16,F,6,17.5
2024-01-16,F,7,42.0
2024-01-16,F,8,40.1
2024-01-16,F,9,25.9
2024-01-16,F,10,21.4
2024-01-16,F,11,14.0
2024-01-16,F,12,12.2
2024-01-16,F,13,16.8
2024-01-16,F,14,16.0
2024-01-16,F,15,15.6
2024-01-16,F,16,22.2
2024-01-16,F,17,43.7
2024-01-16,F,18,42.0
2024-01-16,F,19,31.0
2024-01-16,F,20,12.1
2024-01-16,F,21,11.7
2024-01-16,F,22,14.9
2024-01-17,A,6,15.1
2024-01-17,A,7,52.1
2024-01-17,A,8,42.8
2024-01-17,A,9,39.1
2024-01-17,A,10,12.2
2024-01-17,A,11,10.8
2024-01-17,A,12,15.2
2024-01-17,A,13,15.5
2024-01-17,A,14,17.7
2024-01-17,A,15,24.2
2024-01-17,A,16,38.0
2024-01-17,A,17,35.1
2024-01-17,A,18,37.2
2024-01-17,A,19,28.8
2024-01-17,A,20,16.2
2024-01-17,A,21,16.4
2024-01-17,A,22,9.3
2024-01-17,B,6,21.8
2024-01-17,B,7,33.3
2024-01-17,B,8,38.4
2024-01-17,B,9,49.3
2024-01-17,B,10,27.5
2024-01-17,B,11,16.5
2024-01-17,B,12,21.3
2024-01-17,B,13,18.6
2024-01-17,B,14,12.2
2024-01-17,B,15,11.5
2024-01-17,B,16,28.0
2024-01-17,B,17,25.1
2024-01-17,B,18,52.3
2024-01-17,B,19,49.0
2024-01-17,B,20,17.8
2024-01-17,B,21,17.5
2024-01-17,B,22,20.2
2024-01-17,C,6,22.6
2024-01-17,C,7,33.2
2024-01-17,C,8,38.0
2024-01-17,C,9,53.1
2024-01-17,C,10,12.2
2024-01-17,C,11,18.0
2024-01-17,C,12,18.8
2024-01-17,C,13,11.5
2024-01-17,C,14,20.2
2024-01-17,C,15,12.9
2024-01-17,C,16,28.8
2024-01-17,C,17,37.9
2024-01-17,C,18,24.9
2024-01-17,C,19,39.6
2024-01-17,C,20,24.7
2024-01-17,C,21,14.7
2024-01-17,C,22,15.1
2024-01-17,D,6,22.0
2024-01-17,D,7,30.9
2024-01-17,D,8,39.4
2024-01-17,D,9,37.4
2024-01-17,D,10,17.1
2024-01-17,D,11,14.9
2024-01-17,D,12,14.9
2024-01-17,D,13,19.6
2024-01-17,D,14,17.4
2024-01-17,D,15,9.5
2024-01-17,D,16,38.2
2024-01-17,D,17,41.0
2024-01-17,D,18,22.5
2024-01-17,D,19,31.2
2024-01-17,D,20,13.2
2024-01-17,D,21,19.6
2024-01-17,D,22,8.9
2024-01-17,E,6,18.3
2024-01-17,E,7,51.2
2024-01-17,E,8,29.4
2024-01-17,E,9,34.0
2024-01-17,E,10,22.3
2024-01-17,E,11,7.3
2024-01-17,E,12,22.7
2024-01-17,E,13,11.7
2024-01-17,E,14,14.3
2024-01-17,E,15,13.4
2024-01-17,E,16,40.2
2024-01-17,E,17,38.7
2024-01-17,E,18,46.4
2024-01-17,E,19,32.6
2024-01-17,E,20,15.0
2024-01-17,E,21,16.7
2024-01-17,E,22,11.1
2024-01-17,F,6,18.0
2024-01-17,F,7,46.6
2024-01-17,F,8,48.1
2024-01-17,F,9,35.7
2024-01-17,F,10,21.7
2024-01-17,F,11,16.0
2024-01-17,F,12,20.9
2024-01-17,F,13,15.6
2024-01-17,F,14,14.3
2024-01-17,F,15,14.7
2024-01-17,F,16,40.8
2024-01-17,F,17,40.9
2024-01-17,F,18,37.4
2024-01-17,F,19,33.9
2024-01-17,F,20,18.7
2024-01-17,F,21,19.7
2024-01-17,F,22,27.3
2024-01-18,A,6,18.9
2024-01-18,A,7,42.8
2024-01-18,A,8,34.1
2024-01-18,A,9,39.8
2024-01-18,A,10,22.7
2024-01-18,A,11,11.3
2024-01-18,A,12,25.1
2024-01-18,A,13,16.2
2024-01-18,A,14,15.0
2024-01-18,A,15,16.5
2024-01-18,A,16,43.0
2024-01-18,A,17,33.2
2024-01-18,A,18,33.3
2024-01-18,A,19,37.5
2024-01-18,A,20,19.0
2024-01-18,A,21,17.6
2024-01-18,A,22,18.4
2024-01-18,B,6,21.8
2024-01-18,B,7,38.5
2024-01-18,B,8,32.0
2024-01-18,B,9,37.7
2024-01-18,B,10,7.4
2024-01-18,B,11,17.7
2024-01-18,B,12,10.8
2024-01-18,B,13,11.9
2024-01-18,B,14,19.0
2024-01-18,B,15,17.5
2024-01-18,B,16,33.5
2024-01-18,B,17,33.9
2024-01-18,B,18,31.0
2024-01-18,B,19,41.2
2024-01-18,B,20,16.3
2024-01-18,B,21,13.9
2024-01-18,B,22,11.7
2024-01-18,C,6,18.6
2024-01-18,C,7,27.9
2024-01-18,C,8,42.5
2024-01-18,C,9,47.5
2024-01-18,C,10,19.5
2024-01-18,C,11,13.0
2024-01-18,C,12,20.3
2024-01-18,C,13,6.7
2024-01-18,C,14,15.7
2024-01-18,C,15,20.2
2024-01-18,C,16,40.0
2024-01-18,C,17,35.6
2024-01-18,C,18,36.3
2024-01-18,C,19,41.6
2024-01-18,C,20,15.1
2024-01-18,C,21,12.8
2024-01-18,C,22,13.7
2024-01-18,D,6,15.0
2024-01-18,D,7,43.9
2024-01-18,D,8,48.6
2024-01-18,D,9,54.0
2024-01-18,D,10,13.5
2024-01-18,D,11,19.0
2024-01-18,D,12,7.5
2024-01-18,D,13,13.0
2024-01-18,D,14,14.8
2024-01-18,D,15,16.1
2024-01-18,D,16,30.1
2024-01-18,D,17,32.8
2024-01-18,D,18,37.9
2024-01-18,D,19,27.4
2024-01-18,D,20,12.5
2024-01-18,D,21,10.7
2024-01-18,D,22,12.9
2024-01-18,E,6,9.9
2024-01-18,E,7,57.2
2024-01-18,E,8,31.5
2024-01-18,E,9,49.9
2024-01-18,E,10,15.6
2024-01-18,E,11,10.2
2024-01-18,E,12,16.2
2024-01-18,E,13,10.3
2024-01-18,E,14,13.6
2024-01-18,E,15,12.6
2024-01-18,E,16,36.7
2024-01-18,E,17,27.3
2024-01-18,E,18,33.5
2024-01-18,E,19,40.4
2024-01-18,E,20,28.1
2024-01-18,E,21,20.2
2024-01-18,E,22,14.7
2024-01-18,F,6,13.8
2024-01-18,F,7,36.4
2024-01-18,F,8,50.8
2024-01-18,F,9,38.2
2024-01-18,F,10,21.4
2024-01-18,F,11,20.7
2024-01-18,F,12,13.6
2024-01-18,F,13,12.2
2024-01-18,F,14,13.4
2024-01-18,F,15,14.0
2024-01-18,F,16,41.4
2024-01-18,F,17,37.2
2024-01-18,F,18,33.2
2024-01-18,F,19,27.2
2024-01-18,F,20,17.0
2024-01-18,F,21,8.3
2024-01-18,F,22,15.1
2024-01-19,A,6,22.1
2024-01-19,A,7,48.9
2024-01-19,A,8,24.4
2024-01-19,A,9,45.7
2024-01-19,A,10,26.0
2024-01-19,A,11,13.0
2024-01-19,A,12,25.7
2024-01-19,A,13,27.4
2024-01-19,A,14,20.6
2024-01-19,A,15,12.0
2024-01-19,A,16,48.5
2024-01-19,A,17,43.9
2024-01-19,A,18,56.0
2024-01-19,A,19,69.8
2024-01-19,A,20,13.7
2024-01-19,A,21,16.2
2024-01-19,A,22,19.5
2024-01-19,B,6,31.3
2024-01-19,B,7,81.6
2024-01-19,B,8,49.9
2024-01-19,B,9,32.4
2024-01-19,B,10,22.6
2024-01-19,B,11,20.8
2024-01-19,B,12,19.8
2024-01-19,B,13,20.9
2024-01-19,B,14,18.6
